r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,alpha_geom_i,alpha_mass_i,weight_geom_i,weight_mass_i,mass_bar_segment_msun,mass_norm_i,alpha_relax_i,neighbor_gradient_i,ell_info_kpc,c_info_gal,tau_struct_gal,mean_dw_pert,mean_sigma,mean_beta,r_scale,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms,source_file,structure_2002_preferred_name,structure_2002_catalog_name_normalized,structure_2002_RFGC_int,structure_2002_Dist,structure_2002_Re,structure_2002_Z0,structure_2002_z0_over_re,structure_2002_S0,structure_2002_RAJ2000_deg,structure_2002_DEJ2000_deg,structure_2002_Note,structure_2002_has_ned_link_flag,structure_2002_has_simbad_link_flag,structure_2002_source_catalog,structure_2002__Glon,structure_2002__Glat,structure_2002__RAJ2000,structure_2002__DEJ2000,structure_2002__RAB1950,structure_2002__DEB1950,structure_2002__Elon2000,structure_2002__Elat2000,structure_2002_RFGC,structure_2002__RA,structure_2002__DE,structure_2002_NED,structure_2002_Simbad,structure_2002_biz_name,structure_2002_biz_name_norm,structure_2002_biz_catalog_token,structure_2002_RA_match_deg,structure_2002_DE_match_deg,structure_2002_biz_aname_norm,structure_2002_biz_aname_token,structure_2002_biz_ned_norm,structure_2002_biz_ned_token,structure_2002_matched,structure_2002_match_reason,structure_2002_matched_sparc_name,structure_2002_matched_sparc_index,structure_2002_matched_sep_deg,structure_2002___source_catalog__
10.47,123.0,97.0566401643906,4.4,NGC3769,36.75,89.83,0.0,1444.9856733524357,NGC3769,NGC3769,Bizyaev_2014,,False,unique_to_2014,2MASXJ11385150+4805152,,EON_174.714_48.088,2MASXJ11385150+4805152,,174.714432,48.087704,r,3.87,0.11,2.86,0.28,0.7390180878552971,1.3531468531468531,20.39,0.21,0.063,15.2,0.4,SB,7996.0,2MASXJ11385150+4805152,NED,thick_like,2MASXJ11385150+4805152,2MASXJ11385150+4805152,,174.714432,48.087704,2MASXJ11385150+4805152,,NED,,True,coord_review,NGC3769,57.0,0.2704704902556807,Bizyaev_2014,0.35,2,2.3220652104835495,0.05403261845121188,0.9850211180176435,0.05403261845121188,0.05322327023623347,0.4496680086255721,700293.4035630098,2.0145585059444833,2.340048058702208,0.02923976608187134,0.5,23866861466.29632,1.0,0.017588638778165855,0.009315968698484809,5.799999999999999,1.0,2.0,0.31151934345134835,0.05403261845121188,0.9647161352714922,3.0613478007192,2.3044765717053837,2.3115193434513484,0.007042771745964682,1.0192661303452175,10.383978115078278,5.403261845221188,1.22453912028808,1.0,700293.4035630098,2872.6231971622447,173.42538705244021,198.73690214524504,-75.73690214524504,25.9433598356094,NGC3769_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.31,118.0,90.09078532236246,4.6,NGC3769,34.7,83.14,0.0,1131.1129163281885,NGC3769,NGC3769,Bizyaev_2014,,False,unique_to_2014,2MASXJ11385150+4805152,,EON_174.714_48.088,2MASXJ11385150+4805152,,174.714432,48.087704,r,3.87,0.11,2.86,0.28,0.7390180878552971,1.3531468531468531,20.39,0.21,0.063,15.2,0.4,SB,7996.0,2MASXJ11385150+4805152,NED,thick_like,2MASXJ11385150+4805152,2MASXJ11385150+4805152,,174.714432,48.087704,2MASXJ11385150+4805152,,NED,,True,coord_review,NGC3769,57.0,0.2704704902556807,Bizyaev_2014,0.35,2,2.3220652104835495,0.05403261845121188,0.9850211180176435,0.05403261845121188,0.05322327023623347,0.4496680086255721,700293.4035630098,2.0145585059444833,2.340048058702208,0.02923976608187134,0.5,23866861466.29632,1.0,0.017588638778165855,0.009315968698484809,5.799999999999999,1.0,2.0,0.31151934345134835,0.05403261845121188,0.9647161352714922,3.0613478007192,2.3044765717053837,2.3115193434513484,0.007042771745964682,1.0192661303452175,10.383978115078278,5.403261845221188,1.22453912028808,1.0,700293.4035630098,2078.049654397881,159.93996137813062,183.56780993855625,-65.56780993855625,27.909214677637536,NGC3769_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.07,122.0,78.40565285743114,15.2,NGC3769,34.92,70.2,0.0,871.9390743995314,NGC3769,NGC3769,Bizyaev_2014,,False,unique_to_2014,2MASXJ11385150+4805152,,EON_174.714_48.088,2MASXJ11385150+4805152,,174.714432,48.087704,r,3.87,0.11,2.86,0.28,0.7390180878552971,1.3531468531468531,20.39,0.21,0.063,15.2,0.4,SB,7996.0,2MASXJ11385150+4805152,NED,thick_like,2MASXJ11385150+4805152,2MASXJ11385150+4805152,,174.714432,48.087704,2MASXJ11385150+4805152,,NED,,True,coord_review,NGC3769,57.0,0.2704704902556807,Bizyaev_2014,0.35,3,2.252213791484036,0.06985141899951364,0.957857979560907,0.07211140763451543,0.06907248722008992,1.4121240481214692,700293.4035630098,2.004566797762518,2.2583308535345408,0.012743491716730383,0.5159155468928016,25436232886.56262,1.032354226547889,0.05226278022134778,0.0034769247884277577,5.799999999999999,1.0,2.0,0.31151934345134835,0.05403261845121188,0.9647161352714922,3.0613478007192,2.3044765717053837,2.3115193434513484,0.007042771745964682,1.0192661303452175,10.383978115078278,5.403261845221188,1.22453912028808,1.0,700293.4035630098,3393.7968505305494,240.690906015488,253.13940554278875,-131.13940554278875,43.594347142568864,NGC3769_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.82,121.0,60.845069644137965,10.2,NGC3769,33.73,50.64,0.0,460.1194217473287,NGC3769,NGC3769,Bizyaev_2014,,False,unique_to_2014,2MASXJ11385150+4805152,,EON_174.714_48.088,2MASXJ11385150+4805152,,174.714432,48.087704,r,3.87,0.11,2.86,0.28,0.7390180878552971,1.3531468531468531,20.39,0.21,0.063,15.2,0.4,SB,7996.0,2MASXJ11385150+4805152,NED,thick_like,2MASXJ11385150+4805152,2MASXJ11385150+4805152,,174.714432,48.087704,2MASXJ11385150+4805152,,NED,,True,coord_review,NGC3769,57.0,0.2704704902556807,Bizyaev_2014,0.35,3,2.252213791484036,0.06985141899951364,0.957857979560907,0.07211140763451543,0.06907248722008992,1.4121240481214692,700293.4035630098,2.004566797762518,2.2583308535345408,0.012743491716730383,0.5159155468928016,25436232886.56262,1.032354226547889,0.05226278022134778,0.0034769247884277577,5.799999999999999,1.0,2.0,0.31151934345134835,0.05403261845121188,0.9647161352714922,3.0613478007192,2.3044765717053837,2.3115193434513484,0.007042771745964682,1.0192661303452175,10.383978115078278,5.403261845221188,1.22453912028808,1.0,700293.4035630098,976.6805383441813,176.28946290153547,186.4942284096531,-65.49422840965309,60.154930355862035,NGC3769_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.61,118.0,58.41294120312724,10.4,NGC3769,32.54,48.51,0.0,402.3114706732159,NGC3769,NGC3769,Bizyaev_2014,,False,unique_to_2014,2MASXJ11385150+4805152,,EON_174.714_48.088,2MASXJ11385150+4805152,,174.714432,48.087704,r,3.87,0.11,2.86,0.28,0.7390180878552971,1.3531468531468531,20.39,0.21,0.063,15.2,0.4,SB,7996.0,2MASXJ11385150+4805152,NED,thick_like,2MASXJ11385150+4805152,2MASXJ11385150+4805152,,174.714432,48.087704,2MASXJ11385150+4805152,,NED,,True,coord_review,NGC3769,57.0,0.2704704902556807,Bizyaev_2014,0.35,3,2.252213791484036,0.06985141899951364,0.957857979560907,0.07211140763451543,0.06907248722008992,1.4121240481214692,700293.4035630098,2.004566797762518,2.2583308535345408,0.012743491716730383,0.5159155468928016,25436232886.56262,1.032354226547889,0.05226278022134778,0.0034769247884277577,5.799999999999999,1.0,2.0,0.31151934345134835,0.05403261845121188,0.9647161352714922,3.0613478007192,2.3044765717053837,2.3115193434513484,0.007042771745964682,1.0192661303452175,10.383978115078278,5.403261845221188,1.22453912028808,1.0,700293.4035630098,825.5619837475421,169.03461260198287,178.84286946228085,-60.842869462280845,59.58705879687276,NGC3769_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.16,113.0,56.41123469664531,10.5,NGC3769,31.57,46.75,0.0,343.62217438105495,NGC3769,NGC3769,Bizyaev_2014,,False,unique_to_2014,2MASXJ11385150+4805152,,EON_174.714_48.088,2MASXJ11385150+4805152,,174.714432,48.087704,r,3.87,0.11,2.86,0.28,0.7390180878552971,1.3531468531468531,20.39,0.21,0.063,15.2,0.4,SB,7996.0,2MASXJ11385150+4805152,NED,thick_like,2MASXJ11385150+4805152,2MASXJ11385150+4805152,,174.714432,48.087704,2MASXJ11385150+4805152,,NED,,True,coord_review,NGC3769,57.0,0.2704704902556807,Bizyaev_2014,0.35,3,2.252213791484036,0.06985141899951364,0.957857979560907,0.07211140763451543,0.06907248722008992,1.4121240481214692,700293.4035630098,2.004566797762518,2.2583308535345408,0.012743491716730383,0.5159155468928016,25436232886.56262,1.032354226547889,0.05226278022134778,0.0034769247884277577,5.799999999999999,1.0,2.0,0.31151934345134835,0.05403261845121188,0.9647161352714922,3.0613478007192,2.3044765717053837,2.3115193434513484,0.007042771745964682,1.0192661303452175,10.383978115078278,5.403261845221188,1.22453912028808,1.0,700293.4035630098,716.1458406322521,163.13178549226538,172.6099847572396,-59.6099847572396,56.58876530335469,NGC3769_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.87,24.3,35.64,3.9,NGC3917,0.0,35.64,0.0,678.7241379310345,NGC3917,NGC3917,Bizyaev_2014,,False,unique_to_2014,UGC06802,,EON_177.528_51.855,UGC06802,UGC06802,177.527634,51.855476,r,19.81,0.7,4.65,0.26,0.2347299343765775,4.2602150537634405,22.89,0.13,-0.035,14.44,0.06,UN,1252.0,UGC06802,NED,thick_like,UGC06802,UGC06802,UGC6802,177.527634,51.855476,UGC06802,UGC6802,NED,,True,coord_review,NGC3917,60.0,0.1048010490361635,Bizyaev_2014,0.35,1,2.0980655363797327,0.12619244504007288,0.8583576746503464,0.03497448235237155,0.030020615344081222,0.1509930408637462,823013.9609858015,2.1182905099665814,2.0589199740988224,0.1380670611439842,0.07133382437611999,1505363826.400241,0.2771519510638317,0.20743254990346038,0.047981918266187404,2.6250000000000004,1.0,2.0,0.2451191522531796,0.07463977303464803,0.9388359546034604,2.837935106623121,2.305498086283193,2.2451191522531797,0.060378934030013376,1.1888264228298362,8.170638408472653,7.463977303564803,1.1351740426496484,1.0,823013.9609858015,164182.03282145958,377.9396361254927,379.61635654258873,-355.3163565425887,-11.34,NGC3917_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.74,49.6,47.54,3.9,NGC3917,0.0,47.54,0.0,1413.8850574712646,NGC3917,NGC3917,Bizyaev_2014,,False,unique_to_2014,UGC06802,,EON_177.528_51.855,UGC06802,UGC06802,177.527634,51.855476,r,19.81,0.7,4.65,0.26,0.2347299343765775,4.2602150537634405,22.89,0.13,-0.035,14.44,0.06,UN,1252.0,UGC06802,NED,thick_like,UGC06802,UGC06802,UGC6802,177.527634,51.855476,UGC06802,UGC6802,NED,,True,coord_review,NGC3917,60.0,0.1048010490361635,Bizyaev_2014,0.35,1,2.0980655363797327,0.12619244504007288,0.8583576746503464,0.03497448235237155,0.030020615344081222,0.1509930408637462,823013.9609858015,2.1182905099665814,2.0589199740988224,0.1380670611439842,0.07133382437611999,1505363826.400241,0.2771519510638317,0.20743254990346038,0.047981918266187404,2.6250000000000004,1.0,2.0,0.2451191522531796,0.07463977303464803,0.9388359546034604,2.837935106623121,2.305498086283193,2.2451191522531797,0.060378934030013376,1.1888264228298362,8.170638408472653,7.463977303564803,1.1351740426496484,1.0,823013.9609858015,41045.508205364895,267.2436795835122,271.4391937015267,-221.83919370152668,2.0600000000000023,NGC3917_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.61,73.6,60.47,5.2,NGC3917,0.0,60.47,0.0,2075.463601532567,NGC3917,NGC3917,Bizyaev_2014,,False,unique_to_2014,UGC06802,,EON_177.528_51.855,UGC06802,UGC06802,177.527634,51.855476,r,19.81,0.7,4.65,0.26,0.2347299343765775,4.2602150537634405,22.89,0.13,-0.035,14.44,0.06,UN,1252.0,UGC06802,NED,thick_like,UGC06802,UGC06802,UGC6802,177.527634,51.855476,UGC06802,UGC6802,NED,,True,coord_review,NGC3917,60.0,0.1048010490361635,Bizyaev_2014,0.35,1,2.0980655363797327,0.12619244504007288,0.8583576746503464,0.03497448235237155,0.030020615344081222,0.1509930408637462,823013.9609858015,2.1182905099665814,2.0589199740988224,0.1380670611439842,0.07133382437611999,1505363826.400241,0.2771519510638317,0.20743254990346038,0.047981918266187404,2.6250000000000004,1.0,2.0,0.2451191522531796,0.07463977303464803,0.9388359546034604,2.837935106623121,2.305498086283193,2.2451191522531797,0.060378934030013376,1.1888264228298362,8.170638408472653,7.463977303564803,1.1351740426496484,1.0,823013.9609858015,18242.44809127329,218.20355065448246,226.4274948371405,-152.8274948371405,13.129999999999995,NGC3917_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.37,107.0,86.0731694548307,3.5,NGC3917,13.36,85.03,0.0,2619.9084668192218,NGC3917,NGC3917,Bizyaev_2014,,False,unique_to_2014,UGC06802,,EON_177.528_51.855,UGC06802,UGC06802,177.527634,51.855476,r,19.81,0.7,4.65,0.26,0.2347299343765775,4.2602150537634405,22.89,0.13,-0.035,14.44,0.06,UN,1252.0,UGC06802,NED,thick_like,UGC06802,UGC06802,UGC6802,177.527634,51.855476,UGC06802,UGC6802,NED,,True,coord_review,NGC3917,60.0,0.1048010490361635,Bizyaev_2014,0.35,2,2.2242579814198056,0.1143925395155041,0.940512805632403,0.09326663515231651,0.0877184646989989,0.2931437801228561,823013.9609858015,2.0296570859666048,2.252568458281779,0.05809128630705394,0.3993085806535926,13027551834.596252,0.8153209601547109,0.08124010486338751,0.043828559201342564,2.6250000000000004,1.0,2.0,0.2451191522531796,0.07463977303464803,0.9388359546034604,2.837935106623121,2.305498086283193,2.2451191522531797,0.060378934030013376,1.1888264228298362,8.170638408472653,7.463977303564803,1.1351740426496484,1.0,823013.9609858015,12633.538617119148,234.96502666739718,250.234198815451,-143.234198815451,20.926830545169295,NGC3917_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.24,115.0,97.28408400144393,3.5,NGC3917,14.01,96.27,0.0,2523.854961832061,NGC3917,NGC3917,Bizyaev_2014,,False,unique_to_2014,UGC06802,,EON_177.528_51.855,UGC06802,UGC06802,177.527634,51.855476,r,19.81,0.7,4.65,0.26,0.2347299343765775,4.2602150537634405,22.89,0.13,-0.035,14.44,0.06,UN,1252.0,UGC06802,NED,thick_like,UGC06802,UGC06802,UGC6802,177.527634,51.855476,UGC06802,UGC6802,NED,,True,coord_review,NGC3917,60.0,0.1048010490361635,Bizyaev_2014,0.35,2,2.2242579814198056,0.1143925395155041,0.940512805632403,0.09326663515231651,0.0877184646989989,0.2931437801228561,823013.9609858015,2.0296570859666048,2.252568458281779,0.05809128630705394,0.3993085806535926,13027551834.596252,0.8153209601547109,0.08124010486338751,0.043828559201342564,2.6250000000000004,1.0,2.0,0.2451191522531796,0.07463977303464803,0.9388359546034604,2.837935106623121,2.305498086283193,2.2451191522531797,0.060378934030013376,1.1888264228298362,8.170638408472653,7.463977303564803,1.1351740426496484,1.0,823013.9609858015,8786.690155631324,214.57459405882176,235.59806751225307,-120.59806751225307,17.71591599855607,NGC3917_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.11,123.0,105.04850308309966,3.9,NGC3917,12.18,104.34,0.0,2476.1047463175123,NGC3917,NGC3917,Bizyaev_2014,,False,unique_to_2014,UGC06802,,EON_177.528_51.855,UGC06802,UGC06802,177.527634,51.855476,r,19.81,0.7,4.65,0.26,0.2347299343765775,4.2602150537634405,22.89,0.13,-0.035,14.44,0.06,UN,1252.0,UGC06802,NED,thick_like,UGC06802,UGC06802,UGC6802,177.527634,51.855476,UGC06802,UGC6802,NED,,True,coord_review,NGC3917,60.0,0.1048010490361635,Bizyaev_2014,0.35,2,2.2242579814198056,0.1143925395155041,0.940512805632403,0.09326663515231651,0.0877184646989989,0.2931437801228561,823013.9609858015,2.0296570859666048,2.252568458281779,0.05809128630705394,0.3993085806535926,13027551834.596252,0.8153209601547109,0.08124010486338751,0.043828559201342564,2.6250000000000004,1.0,2.0,0.2451191522531796,0.07463977303464803,0.9388359546034604,2.837935106623121,2.305498086283193,2.2451191522531797,0.060378934030013376,1.1888264228298362,8.170638408472653,7.463977303564803,1.1351740426496484,1.0,823013.9609858015,6462.573056893736,198.71165385457573,224.76990318461392,-101.76990318461392,17.95149691690034,NGC3917_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.85,134.0,111.3441242275496,3.5,NGC3917,21.34,109.28,0.0,2287.388535031848,NGC3917,NGC3917,Bizyaev_2014,,False,unique_to_2014,UGC06802,,EON_177.528_51.855,UGC06802,UGC06802,177.527634,51.855476,r,19.81,0.7,4.65,0.26,0.2347299343765775,4.2602150537634405,22.89,0.13,-0.035,14.44,0.06,UN,1252.0,UGC06802,NED,thick_like,UGC06802,UGC06802,UGC6802,177.527634,51.855476,UGC06802,UGC6802,NED,,True,coord_review,NGC3917,60.0,0.1048010490361635,Bizyaev_2014,0.35,3,2.326850615410741,0.05352224719131682,0.9816338431133917,0.06184661211310197,0.06071072753212753,0.22959005888311018,823013.9609858015,2.0153374686813215,2.3469015426086126,0.03680336487907466,0.571780640893687,26167892397.148483,1.1555309307553823,0.021352529127547815,0.02042833862264,2.6250000000000004,1.0,2.0,0.2451191522531796,0.07463977303464803,0.9388359546034604,2.837935106623121,2.305498086283193,2.2451191522531797,0.060378934030013376,1.1888264228298362,8.170638408472653,7.463977303564803,1.1351740426496484,1.0,823013.9609858015,3066.344659245437,155.14768955764916,190.96680228531,-56.966802285309996,22.6558757724504,NGC3917_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.72,136.0,110.78013043863056,3.9,NGC3917,21.77,108.62,0.0,2121.100917431193,NGC3917,NGC3917,Bizyaev_2014,,False,unique_to_2014,UGC06802,,EON_177.528_51.855,UGC06802,UGC06802,177.527634,51.855476,r,19.81,0.7,4.65,0.26,0.2347299343765775,4.2602150537634405,22.89,0.13,-0.035,14.44,0.06,UN,1252.0,UGC06802,NED,thick_like,UGC06802,UGC06802,UGC6802,177.527634,51.855476,UGC06802,UGC6802,NED,,True,coord_review,NGC3917,60.0,0.1048010490361635,Bizyaev_2014,0.35,3,2.326850615410741,0.05352224719131682,0.9816338431133917,0.06184661211310197,0.06071072753212753,0.22959005888311018,823013.9609858015,2.0153374686813215,2.3469015426086126,0.03680336487907466,0.571780640893687,26167892397.148483,1.1555309307553823,0.021352529127547815,0.02042833862264,2.6250000000000004,1.0,2.0,0.2451191522531796,0.07463977303464803,0.9388359546034604,2.837935106623121,2.305498086283193,2.2451191522531797,0.060378934030013376,1.1888264228298362,8.170638408472653,7.463977303564803,1.1351740426496484,1.0,823013.9609858015,2485.005257400891,147.20477520969138,184.2321447102426,-48.23214471024261,25.219869561369435,NGC3917_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.6,137.0,111.17184625614527,4.0,NGC3917,27.37,107.75,0.0,1955.1041666666667,NGC3917,NGC3917,Bizyaev_2014,,False,unique_to_2014,UGC06802,,EON_177.528_51.855,UGC06802,UGC06802,177.527634,51.855476,r,19.81,0.7,4.65,0.26,0.2347299343765775,4.2602150537634405,22.89,0.13,-0.035,14.44,0.06,UN,1252.0,UGC06802,NED,thick_like,UGC06802,UGC06802,UGC6802,177.527634,51.855476,UGC06802,UGC6802,NED,,True,coord_review,NGC3917,60.0,0.1048010490361635,Bizyaev_2014,0.35,3,2.326850615410741,0.05352224719131682,0.9816338431133917,0.06184661211310197,0.06071072753212753,0.22959005888311018,823013.9609858015,2.0153374686813215,2.3469015426086126,0.03680336487907466,0.571780640893687,26167892397.148483,1.1555309307553823,0.021352529127547815,0.02042833862264,2.6250000000000004,1.0,2.0,0.2451191522531796,0.07463977303464803,0.9388359546034604,2.837935106623121,2.305498086283193,2.2451191522531797,0.060378934030013376,1.1888264228298362,8.170638408472653,7.463977303564803,1.1351740426496484,1.0,823013.9609858015,2050.301907165277,140.29575299625665,179.0030103344261,-42.00301033442611,25.828153743854728,NGC3917_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.35,137.0,108.24236231716306,3.5,NGC3917,32.11,103.37,0.0,1653.6563876651985,NGC3917,NGC3917,Bizyaev_2014,,False,unique_to_2014,UGC06802,,EON_177.528_51.855,UGC06802,UGC06802,177.527634,51.855476,r,19.81,0.7,4.65,0.26,0.2347299343765775,4.2602150537634405,22.89,0.13,-0.035,14.44,0.06,UN,1252.0,UGC06802,NED,thick_like,UGC06802,UGC06802,UGC6802,177.527634,51.855476,UGC06802,UGC6802,NED,,True,coord_review,NGC3917,60.0,0.1048010490361635,Bizyaev_2014,0.35,4,2.331302475802439,0.004451860391698315,0.9748394950176997,0.005640729991615648,0.005498806376557792,0.06942766344622421,823013.9609858015,2.0094927580822284,2.3448878936235378,0.02601263470828688,0.6161841132064423,31462493967.401325,1.2670500634149038,0.02580438951924613,0.0012683362939311439,2.6250000000000004,1.0,2.0,0.2451191522531796,0.07463977303464803,0.9388359546034604,2.837935106623121,2.305498086283193,2.2451191522531797,0.060378934030013376,1.1888264228298362,8.170638408472653,7.463977303564803,1.1351740426496484,1.0,823013.9609858015,443.555561294542,70.95319316770072,129.42474500918692,7.575254990813079,28.757637682836943,NGC3917_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.19,137.0,105.81480661986771,3.5,NGC3917,32.87,100.58,0.0,1539.704675963905,NGC3917,NGC3917,Bizyaev_2014,,False,unique_to_2014,UGC06802,,EON_177.528_51.855,UGC06802,UGC06802,177.527634,51.855476,r,19.81,0.7,4.65,0.26,0.2347299343765775,4.2602150537634405,22.89,0.13,-0.035,14.44,0.06,UN,1252.0,UGC06802,NED,thick_like,UGC06802,UGC06802,UGC6802,177.527634,51.855476,UGC06802,UGC6802,NED,,True,coord_review,NGC3917,60.0,0.1048010490361635,Bizyaev_2014,0.35,4,2.331302475802439,0.004451860391698315,0.9748394950176997,0.005640729991615648,0.005498806376557792,0.06942766344622421,823013.9609858015,2.0094927580822284,2.3448878936235378,0.02601263470828688,0.6161841132064423,31462493967.401325,1.2670500634149038,0.02580438951924613,0.0012683362939311439,2.6250000000000004,1.0,2.0,0.2451191522531796,0.07463977303464803,0.9388359546034604,2.837935106623121,2.305498086283193,2.2451191522531797,0.060378934030013376,1.1888264228298362,8.170638408472653,7.463977303564803,1.1351740426496484,1.0,823013.9609858015,384.53187058655067,68.46490708713517,126.03260214107321,10.967397858926788,31.18519338013229,NGC3917_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.12,137.0,101.70230479197608,5.0,NGC3917,30.82,96.92,0.0,1430.564024390244,NGC3917,NGC3917,Bizyaev_2014,,False,unique_to_2014,UGC06802,,EON_177.528_51.855,UGC06802,UGC06802,177.527634,51.855476,r,19.81,0.7,4.65,0.26,0.2347299343765775,4.2602150537634405,22.89,0.13,-0.035,14.44,0.06,UN,1252.0,UGC06802,NED,thick_like,UGC06802,UGC06802,UGC6802,177.527634,51.855476,UGC06802,UGC6802,NED,,True,coord_review,NGC3917,60.0,0.1048010490361635,Bizyaev_2014,0.35,4,2.331302475802439,0.004451860391698315,0.9748394950176997,0.005640729991615648,0.005498806376557792,0.06942766344622421,823013.9609858015,2.0094927580822284,2.3448878936235378,0.02601263470828688,0.6161841132064423,31462493967.401325,1.2670500634149038,0.02580438951924613,0.0012683362939311439,2.6250000000000004,1.0,2.0,0.2451191522531796,0.07463977303464803,0.9388359546034604,2.837935106623121,2.305498086283193,2.2451191522531797,0.060378934030013376,1.1888264228298362,8.170638408472653,7.463977303564803,1.1351740426496484,1.0,823013.9609858015,331.9495481139513,65.99377297332711,121.23752253842471,15.762477461575287,35.297695208023924,NGC3917_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.94,138.0,98.39248802627161,5.0,NGC3917,32.01,93.04,0.0,1366.1406025824965,NGC3917,NGC3917,Bizyaev_2014,,False,unique_to_2014,UGC06802,,EON_177.528_51.855,UGC06802,UGC06802,177.527634,51.855476,r,19.81,0.7,4.65,0.26,0.2347299343765775,4.2602150537634405,22.89,0.13,-0.035,14.44,0.06,UN,1252.0,UGC06802,NED,thick_like,UGC06802,UGC06802,UGC6802,177.527634,51.855476,UGC06802,UGC6802,NED,,True,coord_review,NGC3917,60.0,0.1048010490361635,Bizyaev_2014,0.35,4,2.331302475802439,0.004451860391698315,0.9748394950176997,0.005640729991615648,0.005498806376557792,0.06942766344622421,823013.9609858015,2.0094927580822284,2.3448878936235378,0.02601263470828688,0.6161841132064423,31462493967.401325,1.2670500634149038,0.02580438951924613,0.0012683362939311439,2.6250000000000004,1.0,2.0,0.2451191522531796,0.07463977303464803,0.9388359546034604,2.837935106623121,2.305498086283193,2.2451191522531797,0.060378934030013376,1.1888264228298362,8.170638408472653,7.463977303564803,1.1351740426496484,1.0,823013.9609858015,294.04527445388067,64.023363906367,117.3885549186423,20.6114450813577,39.60751197372839,NGC3917_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
