r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,d_i,d_gal_mean,sigma_i,sigma_norm,sigma_desc_i,beta_i,omega_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,a_i,psi_i,g_scale_i,g_trans_km2s2_per_kpc,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_kms,rotation_residual_desc_kms,rotation_residual_bar_only_kms
3.85,113.0,108.53059706829222,7.32,NGC3198,0.36,108.53,0.0,3316.6233766233768,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,2,0.35,3.2562511248951744,3.142116359454708,0.11413476544046652,0.8467472486246228,0.15844248800772973,1.0,1.1382664146742592,0.8818057759126221,0.5,0.09834392014519057,0.09834392014519057,0.5797897089359497,3105.1610415258906,55.074076061478614,3059.4520779220784,3114.526153983557,109.50308531195226,3.496914688047738,4.469402931707776
4.17,117.0,115.52000043282548,5.21,NGC3198,1.52,115.51,0.0,3282.73381294964,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,2,0.35,3.2562511248951744,3.142116359454708,0.11413476544046652,0.8467472486246228,0.15844248800772973,1.0,1.1382664146742592,0.8818057759126221,0.5,0.09834392014519057,0.09834392014519057,0.5797897089359497,3105.1610415258906,55.074076061478614,3200.2087529976016,3255.28282905908,116.50978240978894,0.49021759021105993,1.4799995671745165
4.5,119.0,120.54909788131971,5.67,NGC3198,3.07,120.51,0.0,3146.8888888888887,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,2,0.35,3.2562511248951744,3.142116359454708,0.11413476544046652,0.8467472486246228,0.15844248800772973,1.0,1.1382664146742592,0.8818057759126221,0.5,0.09834392014519057,0.09834392014519057,0.5797897089359497,3105.1610415258906,55.074076061478614,3229.3522222222223,3284.426298283701,121.5726874847992,-2.5726874847992036,-1.5490978813197103
4.82,127.0,125.50543135657517,5.39,NGC3198,4.63,125.42,0.0,3346.265560165975,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,2,0.35,3.2562511248951744,3.142116359454708,0.11413476544046652,0.8467472486246228,0.15844248800772973,1.0,1.1382664146742592,0.8818057759126221,0.5,0.09834392014519057,0.09834392014519057,0.5797897089359497,3105.1610415258906,55.074076061478614,3267.969564315353,3323.0436403768317,126.55856488841967,0.4414351115803328,1.4945686434248273
5.15,132.0,129.5399567701024,4.34,NGC3198,6.02,129.4,0.0,3383.3009708737864,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,2,0.35,3.2562511248951744,3.142116359454708,0.11413476544046652,0.8467472486246228,0.15844248800772973,1.0,1.1382664146742592,0.8818057759126221,0.5,0.09834392014519057,0.09834392014519057,0.5797897089359497,3105.1610415258906,55.074076061478614,3258.3690097087374,3313.443085770216,130.6301339343898,1.3698660656102106,2.460043229897593
5.78,137.0,136.70281123663844,0.89,NGC3198,8.31,136.45,0.0,3247.2318339100343,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,3,0.35,3.1254945248075017,3.142116359454708,-0.016621834647206235,-0.12331468593551945,-0.023266368927970325,1.0,1.1416492168452126,0.6485851015540949,0.5,0.19078947368421054,0.19078947368421054,0.8139983994130913,2227.8661090932865,-11.290282018875066,3233.1589273356403,3221.868645316765,136.463917465134,0.5360825348660114,0.29718876336156086
6.1,140.0,139.73059686410846,2.84,NGC3198,9.46,139.41,0.0,3213.1147540983607,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,3,0.35,3.1254945248075017,3.142116359454708,-0.016621834647206235,-0.12331468593551945,-0.023266368927970325,1.0,1.1416492168452126,0.6485851015540949,0.5,0.19078947368421054,0.19078947368421054,0.8139983994130913,2227.8661090932865,-11.290282018875066,3200.7606065573773,3189.470324538502,139.48393807060677,0.5160619293932314,0.26940313589153675
6.43,142.0,142.2462463476629,0.88,NGC3198,10.61,141.85,0.0,3135.9253499222395,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,3,0.35,3.1254945248075017,3.142116359454708,-0.016621834647206235,-0.12331468593551945,-0.023266368927970325,1.0,1.1416492168452126,0.6485851015540949,0.5,0.19078947368421054,0.19078947368421054,0.8139983994130913,2227.8661090932865,-11.290282018875066,3146.8109797822704,3135.520697763395,141.99083803759535,0.009161962404647284,-0.24624634766288978
6.74,144.0,142.80586577588468,1.23,NGC3198,11.77,142.32,0.0,3076.557863501484,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,3,0.35,3.1254945248075017,3.142116359454708,-0.016621834647206235,-0.12331468593551945,-0.023266368927970325,1.0,1.1416492168452126,0.6485851015540949,0.5,0.19078947368421054,0.19078947368421054,0.8139983994130913,2227.8661090932865,-11.290282018875066,3025.744109792284,3014.4538277734086,142.53918338194862,1.460816618051382,1.1941342241153166
7.06,146.0,141.5263950646663,1.57,NGC3198,12.87,140.94,0.0,3019.263456090652,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,3,0.35,3.1254945248075017,3.142116359454708,-0.016621834647206235,-0.12331468593551945,-0.023266368927970325,1.0,1.1416492168452126,0.6485851015540949,0.5,0.19078947368421054,0.19078947368421054,0.8139983994130913,2227.8661090932865,-11.290282018875066,2837.0708923512752,2825.7806103324,141.24450824349506,4.755491756504938,4.473604935333697
8.04,147.0,136.66636199153032,3.0,NGC3198,16.39,135.68,0.0,2687.6865671641795,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,3,0.35,3.1254945248075017,3.142116359454708,-0.016621834647206235,-0.12331468593551945,-0.023266368927970325,1.0,1.1416492168452126,0.6485851015540949,0.5,0.19078947368421054,0.19078947368421054,0.8139983994130913,2227.8661090932865,-11.290282018875066,2323.096330845772,2311.806048826897,136.33385724965112,10.666142750348882,10.333638008469677
9.04,148.0,132.3148706684173,3.0,NGC3198,20.03,130.79,0.0,2423.0088495575224,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,3,0.35,3.1254945248075017,3.142116359454708,-0.016621834647206235,-0.12331468593551945,-0.023266368927970325,1.0,1.1416492168452126,0.6485851015540949,0.5,0.19078947368421054,0.19078947368421054,0.8139983994130913,2227.8661090932865,-11.290282018875066,1936.6399336283187,1925.3496516094435,131.928620285931,16.071379714068996,15.685129331582687
10.04,152.0,130.27030513513046,2.0,NGC3198,23.68,128.1,0.0,2301.1952191235064,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,3,0.35,3.1254945248075017,3.142116359454708,-0.016621834647206235,-0.12331468593551945,-0.023266368927970325,1.0,1.1416492168452126,0.6485851015540949,0.5,0.19078947368421054,0.19078947368421054,0.8139983994130913,2227.8661090932865,-11.290282018875066,1690.2741434262946,1678.9838614074195,129.83450222699085,22.16549777300915,21.729694864869543
12.05,156.0,128.5558730669276,2.0,NGC3198,30.11,124.98,0.0,2019.585062240664,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,4,0.35,3.013039370541366,3.142116359454708,-0.12907698891334185,-0.9576011726254652,-0.17876612028593433,1.0,1.0338668634774244,0.10296591716897825,0.5,0.4327359346642469,0.4327359346642469,0.9779622855463551,617.77976493677,-49.40904624844193,1371.5031120331953,1322.0940657847534,126.21899022217806,29.781009777821936,27.444126933072397
14.05,157.0,123.04960300626736,2.0,NGC3198,34.48,118.12,0.0,1754.377224199288,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,4,0.35,3.013039370541366,3.142116359454708,-0.12907698891334185,-0.9576011726254652,-0.17876612028593433,1.0,1.0338668634774244,0.10296591716897825,0.5,0.4327359346642469,0.4327359346642469,0.9779622855463551,617.77976493677,-49.40904624844193,1077.665822064057,1028.2567758156151,120.19570583098796,36.80429416901204,33.95039699373264
16.07,153.0,114.18718535807773,2.0,NGC3198,36.43,108.22,0.0,1456.6894835096452,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,4,0.35,3.013039370541366,3.142116359454708,-0.12907698891334185,-0.9576011726254652,-0.17876612028593433,1.0,1.0338668634774244,0.10296591716897825,0.5,0.4327359346642469,0.4327359346642469,0.9779622855463551,617.77976493677,-49.40904624844193,811.3698382078408,761.9607919593989,110.65581741050734,42.34418258949266,38.81281464192227
18.13,153.0,107.92139546910983,2.0,NGC3198,37.76,101.1,0.0,1291.1748483177057,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,4,0.35,3.013039370541366,3.142116359454708,-0.12907698891334185,-0.9576011726254652,-0.17876612028593433,1.0,1.0338668634774244,0.10296591716897825,0.5,0.4327359346642469,0.4327359346642469,0.9779622855463551,617.77976493677,-49.40904624844193,642.4174076116933,593.0083613632514,103.68819407972995,49.31180592027005,45.078604530890175
