r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,alpha_i,d_i,d_gal_mean,sigma0_i,sigma1_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,a_i,vdgrad_i,dyn_persist_i,e_struct_i,p_stat_i,beta_i,g_scale_i,delta_mag_i,g_trans_raw_km2s2_per_kpc,g_cap_i,g_trans_km2s2_per_kpc,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_kms,rotation_residual_desc_kms,rotation_residual_bar_only_kms
4.39,79.2,42.21027836913659,3.69,UGC08490,24.74,34.2,0.0,1428.8473804100229,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,3,0.35,-3.0,1.9500000000000002,2.5775520154608182,-0.6275520154608181,-0.5082756644447644,0.019856298963322118,0.5,0.516256157635468,1.0071334714889715,0.516256157635468,0.4379358432109686,0.845540715033581,0.6521656831757014,0.012935611091939726,0.02734396463018759,51.49168991477563,0.8683584739459023,0.6356966899246375,243.0342196953563,0.6356952401765246,405.8559453302962,406.4916405704727,42.2433225741581,36.9566774258419,36.989721630863414
4.74,79.2,40.773468088942344,3.69,UGC08490,24.74,32.41,0.0,1323.3417721518988,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,3,0.35,-3.0,1.9500000000000002,2.5775520154608182,-0.6275520154608181,-0.5082756644447644,0.019856298963322118,0.5,0.516256157635468,1.0071334714889715,0.516256157635468,0.4379358432109686,0.845540715033581,0.6521656831757014,0.012935611091939726,0.02734396463018759,51.49168991477563,0.8683584739459023,0.6356966899246375,243.0342196953563,0.6356952401765246,350.733270042194,351.36896528237054,40.81040180442281,38.38959819557719,38.42653191105766
5.08,78.8,39.16477243646387,3.69,UGC08490,23.87,31.05,0.0,1222.3307086614172,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,3,0.35,-3.0,1.9500000000000002,2.5775520154608182,-0.6275520154608181,-0.5082756644447644,0.019856298963322118,0.5,0.516256157635468,1.0071334714889715,0.516256157635468,0.4379358432109686,0.845540715033581,0.6521656831757014,0.012935611091939726,0.02734396463018759,51.49168991477563,0.8683584739459023,0.6356966899246375,243.0342196953563,0.6356952401765246,301.94476377952753,302.58045901970405,39.205978266332,39.594021733668,39.63522756353613
5.41,78.5,37.26605157512666,3.69,UGC08490,22.31,29.85,0.0,1139.0480591497228,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,3,0.35,-3.0,1.9500000000000002,2.5775520154608182,-0.6275520154608181,-0.5082756644447644,0.019856298963322118,0.5,0.516256157635468,1.0071334714889715,0.516256157635468,0.4379358432109686,0.845540715033581,0.6521656831757014,0.012935611091939726,0.02734396463018759,51.49168991477563,0.8683584739459023,0.6356966899246375,243.0342196953563,0.6356952401765246,256.70214417744916,257.3378394176257,37.31216572713724,41.18783427286276,41.23394842487334
5.75,80.1,36.600875672584664,3.69,UGC08490,22.6,28.79,0.0,1115.8278260869563,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,3,0.35,-3.0,1.9500000000000002,2.5775520154608182,-0.6275520154608181,-0.5082756644447644,0.019856298963322118,0.5,0.516256157635468,1.0071334714889715,0.516256157635468,0.4379358432109686,0.845540715033581,0.6521656831757014,0.012935611091939726,0.02734396463018759,51.49168991477563,0.8683584739459023,0.6356966899246375,243.0342196953563,0.6356952401765246,232.97810434782605,233.61379958800256,36.650775539284496,43.4492244607155,43.49912432741533
6.42,80.1,35.44658657755355,3.69,UGC08490,22.99,26.98,0.0,999.3785046728972,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,4,0.35,3.0,4.05,2.5775520154608182,1.4724479845391816,2.0999999999999996,0.05904842326891522,0.5,0.7162561576354679,1.0249869066364303,0.7162561576354679,1.6046788406483463,0.9525132042554979,6.578103067173496,9.004112451776324e-20,2.1441340007295735e-19,29.221591494808298,0.9997021121338809,4.5984671131701254e-18,137.77791745701938,4.5984671131701254e-18,195.71035825545167,195.71035825545167,35.44658657755355,44.65341342244644,44.65341342244644
6.77,80.1,34.84153412236608,3.69,UGC08490,22.99,26.18,0.0,947.711964549483,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,4,0.35,3.0,4.05,2.5775520154608182,1.4724479845391816,2.0999999999999996,0.05904842326891522,0.5,0.7162561576354679,1.0249869066364303,0.7162561576354679,1.6046788406483463,0.9525132042554979,6.578103067173496,9.004112451776324e-20,2.1441340007295735e-19,29.221591494808298,0.9997021121338809,4.5984671131701254e-18,137.77791745701938,4.5984671131701254e-18,179.31056129985225,179.31056129985225,34.84153412236608,45.25846587763392,45.25846587763392
7.11,79.8,34.18422004375703,3.69,UGC08490,22.8,25.47,0.0,895.6455696202531,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,4,0.35,3.0,4.05,2.5775520154608182,1.4724479845391816,2.0999999999999996,0.05904842326891522,0.5,0.7162561576354679,1.0249869066364303,0.7162561576354679,1.6046788406483463,0.9525132042554979,6.578103067173496,9.004112451776324e-20,2.1441340007295735e-19,29.221591494808298,0.9997021121338809,4.5984671131701254e-18,137.77791745701938,4.5984671131701254e-18,164.3545569620253,164.3545569620253,34.18422004375703,45.61577995624297,45.61577995624297
7.44,79.8,34.435581888505965,3.69,UGC08490,23.87,24.82,0.0,855.9193548387096,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,4,0.35,3.0,4.05,2.5775520154608182,1.4724479845391816,2.0999999999999996,0.05904842326891522,0.5,0.7162561576354679,1.0249869066364303,0.7162561576354679,1.6046788406483463,0.9525132042554979,6.578103067173496,9.004112451776324e-20,2.1441340007295735e-19,29.221591494808298,0.9997021121338809,4.5984671131701254e-18,137.77791745701938,4.5984671131701254e-18,159.38297043010755,159.38297043010755,34.435581888505965,45.36441811149403,45.36441811149403
7.78,79.5,34.13930286341535,3.69,UGC08490,24.06,24.22,0.0,812.3714652956298,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,4,0.35,3.0,4.05,2.5775520154608182,1.4724479845391816,2.0999999999999996,0.05904842326891522,0.5,0.7162561576354679,1.0249869066364303,0.7162561576354679,1.6046788406483463,0.9525132042554979,6.578103067173496,9.004112451776324e-20,2.1441340007295735e-19,29.221591494808298,0.9997021121338809,4.5984671131701254e-18,137.77791745701938,4.5984671131701254e-18,149.80616966580973,149.80616966580973,34.13930286341535,45.36069713658465,45.36069713658465
8.46,78.8,32.696645087837375,3.69,UGC08490,23.09,23.15,0.0,733.9763593380613,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,5,0.35,-1.9964824568890593,2.301231140088829,2.5775520154608182,-0.27632087537198924,-1.7487688599111708,0.036924485811895384,0.5,0.9167487684729063,1.0176770434025229,0.9167487684729063,1.2316132326950355,0.9390064098114052,3.134545751561358,8.405441156442096e-10,1.9731907807979295e-09,19.399350505227098,0.6798808707614317,2.4280040265553838e-08,91.44160854548429,2.4280040265553838e-08,126.36768321513001,126.36768323941006,32.696645090978514,46.10335490902148,46.10335491216262
8.8,77.9,32.5522180503879,3.69,UGC08490,23.38,22.65,0.0,689.5920454545455,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,5,0.35,-1.9964824568890593,2.301231140088829,2.5775520154608182,-0.27632087537198924,-1.7487688599111708,0.036924485811895384,0.5,0.9167487684729063,1.0176770434025229,0.9167487684729063,1.2316132326950355,0.9390064098114052,3.134545751561358,8.405441156442096e-10,1.9731907807979295e-09,19.399350505227098,0.6798808707614317,2.4280040265553838e-08,91.44160854548429,2.4280040265553838e-08,120.41442045454541,120.41442047882545,32.55221805366977,45.34778194633024,45.347781949612106
9.13,77.2,31.829610428027546,3.69,UGC08490,22.8,22.21,0.0,652.775465498357,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,5,0.35,-1.9964824568890593,2.301231140088829,2.5775520154608182,-0.27632087537198924,-1.7487688599111708,0.036924485811895384,0.5,0.9167487684729063,1.0176770434025229,0.9167487684729063,1.2316132326950355,0.9390064098114052,3.134545751561358,8.405441156442096e-10,1.9731907807979295e-09,19.399350505227098,0.6798808707614317,2.4280040265553838e-08,91.44160854548429,2.4280040265553838e-08,110.96649507119385,110.96649509547389,31.82961043150979,45.37038956849021,45.37038957197245
9.47,77.6,31.114115767606187,3.69,UGC08490,22.21,21.79,0.0,635.8775079197464,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,5,0.35,-1.9964824568890593,2.301231140088829,2.5775520154608182,-0.27632087537198924,-1.7487688599111708,0.036924485811895384,0.5,0.9167487684729063,1.0176770434025229,0.9167487684729063,1.2316132326950355,0.9390064098114052,3.134545751561358,8.405441156442096e-10,1.9731907807979295e-09,19.399350505227098,0.6798808707614317,2.4280040265553838e-08,91.44160854548429,2.4280040265553838e-08,102.22684266103484,102.22684268531488,31.114115771301165,46.48588422869883,46.48588423239381
