r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,alpha_i,d_i,d_gal_mean,sigma0_i,sigma1_i,delta_d_eff_i,beta_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,a_i,g_scale_i,delta_mag_i,g_trans_raw_km2s2_per_kpc,g_cap_i,g_trans_km2s2_per_kpc,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_kms,rotation_residual_desc_kms,rotation_residual_bar_only_kms
20.57,299.0,217.05240956967052,5.66,NGC2841,54.45,185.72,98.26,4346.183762761303,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,3,0.35,-3.0,1.9500000000000002,2.564415803702775,-0.6144158037027747,-0.7467463943522339,1.3611621980550086,0.026758138873171855,0.4742080978405003,0.5,0.25754242614707734,1.1203270755309858,0.25754242614707734,716.8424911869887,0.9997709068861277,5.533166680462895,3384.28231326202,5.533161750242074,2290.3134905201746,2295.8466522704166,217.3144395506255,81.68556044937449,81.94759043032948
24.59,296.0,202.46587539632452,5.66,NGC2841,66.17,168.93,89.87,3563.074420496137,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,4,0.35,-3.0,1.9500000000000002,2.564415803702775,-0.6144158037027747,0.0,0.6144158037027747,0.32246459002873784,0.050947591036740576,0.5,0.5316624764299183,1.018574266108204,0.5316624764299183,160.44961925751127,0.9672698510263884,27.10173430632244,757.4818168243995,27.090175759141804,1667.0366287108582,1694.12680447,204.10433146289986,91.89566853710014,93.53412460367548
26.68,293.0,193.0401836406089,4.24,NGC2841,61.9,161.21,86.28,3217.728635682159,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,4,0.35,-3.0,1.9500000000000002,2.564415803702775,-0.6144158037027747,0.0,0.6144158037027747,0.32246459002873784,0.050947591036740576,0.5,0.5316624764299183,1.018574266108204,0.5316624764299183,160.44961925751127,0.9672698510263884,27.10173430632244,757.4818168243995,27.090175759141804,1396.7208583208399,1423.8110340799817,194.90325392166727,98.09674607833273,99.95981635939111
28.77,289.0,184.27017392947778,4.24,NGC2841,58.85,153.59,83.08,2903.0587417448733,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,4,0.35,-3.0,1.9500000000000002,2.564415803702775,-0.6144158037027747,0.0,0.6144158037027747,0.32246459002873784,0.050947591036740576,0.5,0.5316624764299183,1.018574266108204,0.5316624764299183,160.44961925751127,0.9672698510263884,27.10173430632244,757.4818168243995,27.090175759141804,1180.239728884254,1207.3299046433958,186.3729630514858,102.62703694851419,104.72982607052222
30.7,289.0,177.4628935862368,4.24,NGC2841,57.01,147.56,80.43,2720.5537459283387,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,4,0.35,-3.0,1.9500000000000002,2.564415803702775,-0.6144158037027747,0.0,0.6144158037027747,0.32246459002873784,0.050947591036740576,0.5,0.5316624764299183,1.018574266108204,0.5316624764299183,160.44961925751127,0.9672698510263884,27.10173430632244,757.4818168243995,27.090175759141804,1025.8331791530945,1052.9233549122364,179.79084235801793,109.20915764198207,111.53710641376321
32.79,288.0,171.75045647683152,4.24,NGC2841,57.38,141.95,77.82,2529.551692589204,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,4,0.35,-3.0,1.9500000000000002,2.564415803702775,-0.6144158037027747,0.0,0.6144158037027747,0.32246459002873784,0.050947591036740576,0.5,0.5316624764299183,1.018574266108204,0.5316624764299183,160.44961925751127,0.9672698510263884,27.10173430632244,757.4818168243995,27.090175759141804,899.6102256785605,926.7004014377023,174.31725721552144,113.68274278447856,116.24954352316848
34.88,285.0,167.52823314295412,4.24,NGC2841,60.43,136.82,75.46,2328.6983944954127,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,4,0.35,-3.0,1.9500000000000002,2.564415803702775,-0.6144158037027747,0.0,0.6144158037027747,0.32246459002873784,0.050947591036740576,0.5,0.5316624764299183,1.018574266108204,0.5316624764299183,160.44961925751127,0.9672698510263884,27.10173430632244,757.4818168243995,27.090175759141804,804.636149655963,831.7263254151048,170.3250252619352,114.6749747380648,117.47176685704588
36.96,283.0,164.3316235543238,2.83,NGC2841,64.09,132.38,73.3,2166.910173160173,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,4,0.35,-3.0,1.9500000000000002,2.564415803702775,-0.6144158037027747,0.0,0.6144158037027747,0.32246459002873784,0.050947591036740576,0.5,0.5316624764299183,1.018574266108204,0.5316624764299183,160.44961925751127,0.9672698510263884,27.10173430632244,757.4818168243995,27.090175759141804,730.6515827922076,757.7417585513494,167.3503373048823,115.64966269511771,118.66837644567619
38.9,275.0,161.66047166824671,2.83,NGC2841,66.9,128.66,71.45,1944.087403598972,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,4,0.35,-3.0,1.9500000000000002,2.564415803702775,-0.6144158037027747,0.0,0.6144158037027747,0.32246459002873784,0.050947591036740576,0.5,0.5316624764299183,1.018574266108204,0.5316624764299183,160.44961925751127,0.9672698510263884,27.10173430632244,757.4818168243995,27.090175759141804,671.827971722365,698.9181474815068,164.88758575778414,110.11241424221586,113.33952833175329
40.99,272.0,158.5730150435439,2.83,NGC2841,68.61,124.87,69.61,1804.9280312271285,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,4,0.35,-3.0,1.9500000000000002,2.564415803702775,-0.6144158037027747,0.0,0.6144158037027747,0.32246459002873784,0.050947591036740576,0.5,0.5316624764299183,1.018574266108204,0.5316624764299183,160.44961925751127,0.9672698510263884,27.10173430632244,757.4818168243995,27.090175759141804,613.452088314223,640.5422640733649,162.0365002225339,109.9634997774661,113.4269849564561
45.16,274.0,151.7352121295515,4.24,NGC2841,67.76,118.47,66.31,1662.444641275465,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,5,0.35,0.9507808740966728,3.3327733059338356,2.564415803702775,0.7683575022310607,1.3827733059338354,2.151130808164896,0.0019224683967481004,0.07776054256258015,0.5,0.8548082966687618,1.0359470827038455,0.8548082966687618,64.71128004671897,0.9999988173175837,0.11016534191407622,305.3342267285443,0.1101653371336931,509.82228963684673,509.93245497398044,151.7516051533721,122.24839484662789,122.26478787044849
47.1,277.0,147.8638005057357,4.24,NGC2841,65.19,115.75,64.93,1629.0658174097664,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,5,0.35,0.9507808740966728,3.3327733059338356,2.564415803702775,0.7683575022310607,1.3827733059338354,2.151130808164896,0.0019224683967481004,0.07776054256258015,0.5,0.8548082966687618,1.0359470827038455,0.8548082966687618,64.71128004671897,0.9999988173175837,0.11016534191407622,305.3342267285443,0.1101653371336931,464.1975265392782,464.3076918764119,147.88134529878675,129.11865470121325,129.1361994942643
49.19,281.0,143.90104690376648,4.24,NGC2841,62.26,113.11,63.54,1605.2246391542997,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,5,0.35,0.9507808740966728,3.3327733059338356,2.564415803702775,0.7683575022310607,1.3827733059338354,2.151130808164896,0.0019224683967481004,0.07776054256258015,0.5,0.8548082966687618,1.0359470827038455,0.8548082966687618,64.71128004671897,0.9999988173175837,0.11016534191407622,305.3342267285443,0.1101653371336931,420.96993901199437,421.0801043491281,143.91987469746357,137.08012530253643,137.09895309623352
51.27,286.0,140.6067857537466,4.24,NGC2841,60.55,110.59,62.24,1595.3969182757946,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,5,0.35,0.9507808740966728,3.3327733059338356,2.564415803702775,0.7683575022310607,1.3827733059338354,2.151130808164896,0.0019224683967481004,0.07776054256258015,0.5,0.8548082966687618,1.0359470827038455,0.8548082966687618,64.71128004671897,0.9999988173175837,0.11016534191407622,305.3342267285443,0.1101653371336931,385.61084844938557,385.7210137865193,140.62686932743276,145.37313067256724,145.3932142462534
53.36,282.0,138.26573183547686,4.24,NGC2841,60.55,108.3,61.01,1490.3298350824589,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,5,0.35,0.9507808740966728,3.3327733059338356,2.564415803702775,0.7683575022310607,1.3827733059338354,2.151130808164896,0.0019224683967481004,0.07776054256258015,0.5,0.8548082966687618,1.0359470827038455,0.8548082966687618,64.71128004671897,0.9999988173175837,0.11016534191407622,305.3342267285443,0.1101653371336931,358.2723500749625,358.3825154120962,138.28698789976391,143.71301210023609,143.73426816452314
55.3,283.0,137.06178570265308,4.24,NGC2841,62.39,106.31,59.93,1448.264014466546,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,5,0.35,0.9507808740966728,3.3327733059338356,2.564415803702775,0.7683575022310607,1.3827733059338354,2.151130808164896,0.0019224683967481004,0.07776054256258015,0.5,0.8548082966687618,1.0359470827038455,0.8548082966687618,64.71128004671897,0.9999988173175837,0.11016534191407622,305.3342267285443,0.1101653371336931,339.70945931283904,339.81962464997275,137.08400797738403,145.91599202261597,145.93821429734692
57.38,288.0,136.17402211875802,5.66,NGC2841,64.95,104.23,58.83,1445.5210874869292,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,5,0.35,0.9507808740966728,3.3327733059338356,2.564415803702775,0.7683575022310607,1.3827733059338354,2.151130808164896,0.0019224683967481004,0.07776054256258015,0.5,0.8548082966687618,1.0359470827038455,0.8548082966687618,64.71128004671897,0.9999988173175837,0.11016534191407622,305.3342267285443,0.1101653371336931,323.16772917392814,323.27789451106185,136.19723046760066,151.80276953239934,151.82597788124198
59.47,287.0,135.4042813207913,5.66,NGC2841,67.27,102.32,57.79,1385.051286362872,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,5,0.35,0.9507808740966728,3.3327733059338356,2.564415803702775,0.7683575022310607,1.3827733059338354,2.151130808164896,0.0019224683967481004,0.07776054256258015,0.5,0.8548082966687618,1.0359470827038455,0.8548082966687618,64.71128004671897,0.9999988173175837,0.11016534191407622,305.3342267285443,0.1101653371336931,308.29526483941476,308.40543017654846,135.42847164684144,151.57152835315856,151.5957186792087
61.56,289.0,134.23628496051282,7.07,NGC2841,68.49,100.51,56.8,1356.7413905133203,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,5,0.35,0.9507808740966728,3.3327733059338356,2.564415803702775,0.7683575022310607,1.3827733059338354,2.151130808164896,0.0019224683967481004,0.07776054256258015,0.5,0.8548082966687618,1.0359470827038455,0.8548082966687618,64.71128004671897,0.9999988173175837,0.11016534191407622,305.3342267285443,0.1101653371336931,292.71247888239117,292.8226442195249,134.26154318401808,154.73845681598192,154.76371503948718
63.64,294.0,132.65628556536626,7.07,NGC2841,68.73,98.76,55.86,1358.202388434947,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,5,0.35,0.9507808740966728,3.3327733059338356,2.564415803702775,0.7683575022310607,1.3827733059338354,2.151130808164896,0.0019224683967481004,0.07776054256258015,0.5,0.8548082966687618,1.0359470827038455,0.8548082966687618,64.71128004671897,0.9999988173175837,0.11016534191407622,305.3342267285443,0.1101653371336931,276.5193290383407,276.6294943754744,132.68270807477208,161.31729192522792,161.34371443463374
