r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms
3.85,113.0,108.53059706829222,7.32,NGC3198,0.36,108.53,0.0,3316.6233766233768,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,2,2.0158175600775765,0.03456793801686109,0.843443535370595,0.0503854980944376,0.042497322644180824,0.2251097060521115,1e-06,1.5187026888319206e-08,0.00024180581779607567,108.53059706856159,4.46940293143841,4.469402931707776
4.17,117.0,115.52000043282548,5.21,NGC3198,1.52,115.51,0.0,3282.73381294964,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,2,2.0158175600775765,0.03456793801686109,0.843443535370595,0.0503854980944376,0.042497322644180824,0.2251097060521115,1e-06,1.294559782689598e-08,0.0002323427273192691,115.52000043305914,1.4799995669408617,1.4799995671745165
4.5,119.0,120.54909788131971,5.67,NGC3198,3.07,120.51,0.0,3146.8888888888887,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,2,2.0158175600775765,0.03456793801686109,0.843443535370595,0.0503854980944376,0.042497322644180824,0.2251097060521115,1e-06,1.111652869393143e-08,0.00022366130448222695,120.5490978815272,-1.549097881527203,-1.5490978813197103
4.82,127.0,125.50543135657517,5.39,NGC3198,4.63,125.42,0.0,3346.265560165975,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,2,2.0158175600775765,0.03456793801686109,0.843443535370595,0.0503854980944376,0.042497322644180824,0.2251097060521115,1e-06,9.689472721376675e-09,0.00021610936702752052,125.50543135676124,1.4945686432387646,1.4945686434248273
5.15,132.0,129.5399567701024,4.34,NGC3198,6.02,129.4,0.0,3383.3009708737864,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,2,2.0158175600775765,0.03456793801686109,0.843443535370595,0.0503854980944376,0.042497322644180824,0.2251097060521115,1e-06,8.487499521240887e-09,0.00020907085529645343,129.53995677027112,2.460043229728882,2.460043229897593
5.78,137.0,136.70281123663844,0.89,NGC3198,8.31,136.45,0.0,3247.2318339100343,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,3,2.0073184714798185,0.008499088597758053,0.9590023489274985,0.01581756007757651,0.015169077268697697,0.30489905248546134,1e-06,9.126418879247774e-09,0.00022967520789595933,136.7028112368314,0.2971887631686059,0.29718876336156086
6.1,140.0,139.73059686410846,2.84,NGC3198,9.46,139.41,0.0,3213.1147540983607,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,3,2.0073184714798185,0.008499088597758053,0.9590023489274985,0.01581756007757651,0.015169077268697697,0.30489905248546134,1e-06,8.194008397889313e-09,0.0002235697905065101,139.73059686428732,0.26940313571267893,0.26940313589153675
6.43,142.0,142.2462463476629,0.88,NGC3198,10.61,141.85,0.0,3135.9253499222395,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,3,2.0073184714798185,0.008499088597758053,0.9590023489274985,0.01581756007757651,0.015169077268697697,0.30489905248546134,1e-06,7.3745263015622566e-09,0.0002177572137015105,142.24624634782955,-0.24624634782955468,-0.24624634766288978
6.74,144.0,142.80586577588468,1.23,NGC3198,11.77,142.32,0.0,3076.557863501484,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,3,2.0073184714798185,0.008499088597758053,0.9590023489274985,0.01581756007757651,0.015169077268697697,0.30489905248546134,1e-06,6.7117578847542306e-09,0.00021269049847899533,142.80586577604308,1.1941342239569224,1.1941342241153166
7.06,146.0,141.5263950646663,1.57,NGC3198,12.87,140.94,0.0,3019.263456090652,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,3,2.0073184714798185,0.008499088597758053,0.9590023489274985,0.01581756007757651,0.015169077268697697,0.30489905248546134,1e-06,6.1171153866386325e-09,0.0002078144235361654,141.52639506481887,4.473604935181129,4.473604935333697
8.04,147.0,136.66636199153032,3.0,NGC3198,16.39,135.68,0.0,2687.6865671641795,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,3,2.0073184714798185,0.008499088597758053,0.9590023489274985,0.01581756007757651,0.015169077268697697,0.30489905248546134,1e-06,4.716762154486606e-09,0.00019473768952637881,136.66636199166908,10.333638008330922,10.333638008469677
9.04,148.0,132.3148706684173,3.0,NGC3198,20.03,130.79,0.0,2423.0088495575224,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,3,2.0073184714798185,0.008499088597758053,0.9590023489274985,0.01581756007757651,0.015169077268697697,0.30489905248546134,1e-06,3.730948151840656e-09,0.00018365122186535956,132.31487066854476,15.685129331455244,15.685129331582687
10.04,152.0,130.27030513513046,2.0,NGC3198,23.68,128.1,0.0,2301.1952191235064,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,3,2.0073184714798185,0.008499088597758053,0.9590023489274985,0.01581756007757651,0.015169077268697697,0.30489905248546134,1e-06,3.0247441755434574e-09,0.00017426540540926735,130.270305135247,21.729694864752986,21.729694864869543
12.05,156.0,128.5558730669276,2.0,NGC3198,30.11,124.98,0.0,2019.585062240664,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,4,2.0028452561508554,0.004473215328963054,0.9782083882602596,0.007318471479818456,0.007158990190801889,0.40548286466622785,1e-06,2.7925336317641073e-09,0.00018343944576551004,128.55587306705849,27.444126932941515,27.444126933072397
14.05,157.0,123.04960300626736,2.0,NGC3198,34.48,118.12,0.0,1754.377224199288,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,4,2.0028452561508554,0.004473215328963054,0.9782083882602596,0.007318471479818456,0.007158990190801889,0.40548286466622785,1e-06,2.0540918411176544e-09,0.00016988228385474174,123.04960300638463,33.95039699361537,33.95039699373264
16.07,153.0,114.18718535807773,2.0,NGC3198,36.43,108.22,0.0,1456.6894835096452,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,4,2.0028452561508554,0.004473215328963054,0.9782083882602596,0.007318471479818456,0.007158990190801889,0.40548286466622785,1e-06,1.5701485863466337e-09,0.00015884674306573116,114.18718535818822,38.812814641811784,38.81281464192227
18.13,153.0,107.92139546910983,2.0,NGC3198,37.76,101.1,0.0,1291.1748483177057,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,4,2.0028452561508554,0.004473215328963054,0.9782083882602596,0.007318471479818456,0.007158990190801889,0.40548286466622785,1e-06,1.2336072067191017e-09,0.00014955032149018373,107.92139546921344,45.07860453078656,45.078604530890175
20.05,154.0,104.30430911520388,2.0,NGC3198,39.83,96.4,0.0,1182.8428927680798,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,4,2.0028452561508554,0.004473215328963054,0.9782083882602596,0.007318471479818456,0.007158990190801889,0.40548286466622785,1e-06,1.0086575697072228e-09,0.00014220964901380574,104.30430911530082,49.695690884699175,49.69569088479612
22.12,153.0,100.28798532227079,2.0,NGC3198,40.92,91.56,0.0,1058.273056057866,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,4,2.0028452561508554,0.004473215328963054,0.9782083882602596,0.007318471479818456,0.007158990190801889,0.40548286466622785,1e-06,8.287093918635239e-10,0.00013539221450298075,100.28798532236218,52.712014677637825,52.712014677729215
24.03,150.0,96.53472846597747,2.0,NGC3198,41.77,87.03,0.0,936.3295880149813,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,4,2.0028452561508554,0.004473215328963054,0.9782083882602596,0.007318471479818456,0.007158990190801889,0.40548286466622785,1e-06,7.022066927822879e-10,0.00012990006477118623,96.53472846606486,53.46527153393514,53.465271534022534
28.16,148.0,91.1731961708045,2.0,NGC3198,45.41,79.06,0.0,777.8409090909091,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,5,2.0013719533318914,0.0014733028189639619,0.9927696007259077,0.002845256150855402,0.0028246838128476504,0.45045183096676245,1e-06,5.680454108709697e-10,0.00012647592170103567,91.17319617089223,56.826803829107774,56.8268038291955
