galaxy,source_file,beta_mode,beta_mean,beta_max,d_eff_mean,d_eff_max,cinfo_cap_mean,eta_mean,projection_mean,struct_to_bar_ratio_mean,struct_to_bar_ratio_max,sigma_flip_severity,a_newton_source,rmse_kmps,mean_absolute_fractional_error,n_points,status,error
NGC6946,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC6946_normalized.csv,local_structural_coupling_v6,107.44648880736997,137.6722653309272,2.430758310010636,2.492714832905444,0.7935279776102105,0.5371117046985696,0.5177045793068537,0.0009152889139506989,0.0033778881262181504,0.10235837058479758,baryonic_velocity_components,27.215549851186076,0.1484012486334148,58,ok,
UGC02916,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC02916_normalized.csv,local_structural_coupling_v6,101.01163065870901,132.293066822054,2.406913964169806,2.4793528711586927,0.7706374056030135,0.5190357662982013,0.5393630444831135,0.000420049006906547,0.0010106016302837233,0.7696381853382828,baryonic_velocity_components,39.90989525626984,0.15609223674269201,43,ok,
UGC06628,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC06628_normalized.csv,local_structural_coupling_v6,92.56387860464818,99.27662893223989,2.1437238425598846,2.1889080111430497,0.5179748888574893,0.3199600505593666,0.2685554013684993,0.009935891861144056,0.01924163436897753,0.14984011326415414,baryonic_velocity_components,7.982560097330693,0.15767936597919374,7,ok,
NGC4010,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC4010_normalized.csv,local_structural_coupling_v6,108.24952699460668,117.92435645117166,2.3179384020615084,2.445094626685603,0.6852208659790479,0.4482843239255565,0.4201321427615654,0.006112523554914055,0.035525825445121846,0.7962460151424846,baryonic_velocity_components,17.815498978146167,0.16045060557640864,12,ok,
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC7793_normalized.csv,local_structural_coupling_v6,93.41349139080427,114.50217081346534,2.2293556446344724,2.482154054260496,0.6001814188490935,0.38688309504890067,0.38996313899255497,0.005578800479850827,0.028501724028242654,0.2597223703691519,baryonic_velocity_components,11.480024667446603,0.16502033481493128,46,ok,
UGC07232,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC07232_normalized.csv,local_structural_coupling_v6,101.98971693665246,123.057732410353,2.2476171798205007,2.4412205124570514,0.6177124926276809,0.39991088077948567,0.360186587149321,0.05532636599267795,0.11342331644396211,0.7961106864125177,baryonic_velocity_components,9.60673479691108,0.16526252074945275,4,ok,
PGC51017,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\PGC51017_normalized.csv,local_structural_coupling_v6,111.96914197496864,128.1160542200789,2.324645151912574,2.4169591655607086,0.6916593458360714,0.4538047203158049,0.4252144334891356,0.0752859195571492,0.12709552498756008,0.26626074624963625,baryonic_velocity_components,4.1783199018002914,0.1664317207570777,6,ok,
NGC5907,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC5907_normalized.csv,local_structural_coupling_v6,105.01768903106333,129.83071612513035,2.4184728526588444,2.48363602622065,0.7817339385524904,0.5281722034717514,0.4944188268715035,0.0006546852266442369,0.0013687045861460868,0.15959270400696235,baryonic_velocity_components,43.29009241984015,0.16808964973779889,19,ok,
NGC2683,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC2683_normalized.csv,local_structural_coupling_v6,102.56541859101407,132.9535324815984,2.456273938035821,2.489932124893557,0.8180229805143882,0.5573283256579047,0.5328848391263009,0.0007255313589367772,0.0020768694549786063,0.2698947533089161,baryonic_velocity_components,33.11203040409386,0.16963411529099748,11,ok,
NGC4138,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC4138_normalized.csv,local_structural_coupling_v6,108.18051695837939,130.71342134623765,2.4608726461015697,2.490776560465584,0.8224377402575073,0.5608124103360042,0.5431766029521754,0.0011405515220528598,0.002674222576301711,0.2936710193333926,baryonic_velocity_components,31.525542579375525,0.17038368746811883,7,ok,
