r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,d_i,d_gal_mean,sigma_i,sigma_norm,sigma_desc_i,beta_i,psi_i,omega_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,tau_i,v_desc_kms,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,g_transform_km2s2_per_kpc,rotation_residual_desc_kms,rotation_residual_bar_only_kms
20.49,248.0,178.51256202295679,11.6,UGC12506,60.02,168.12,0.0,3001.6593460224503,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,3,0.35,3.051303838917132,3.1335603483555743,-0.0822565094384422,-0.729332997691046,-0.09838847810095501,0.85,0.9937863077841552,0.1739417300910994,0.3478834601821988,0.5,0.5082016403280656,-0.014456393555656977,177.21754072438046,1555.2335187896533,1532.750450971081,-22.483067818572408,70.78245927561954,69.48743797704321
22.13,250.0,175.417465778069,11.6,UGC12506,60.43,164.68,0.0,2824.220515137822,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,3,0.35,3.051303838917132,3.1335603483555743,-0.0822565094384422,-0.729332997691046,-0.09838847810095501,0.85,0.9937863077841552,0.1739417300910994,0.3478834601821988,0.5,0.5082016403280656,-0.014456393555656977,174.14489788844523,1390.4784139177589,1370.377110735518,-20.101303182240827,75.85510211155477,74.58253422193101
23.77,255.0,171.61761040173005,11.6,UGC12506,58.91,161.19,0.0,2735.591081194784,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,3,0.35,3.051303838917132,3.1335603483555743,-0.0822565094384422,-0.729332997691046,-0.09838847810095501,0.85,0.9937863077841552,0.1739417300910994,0.3478834601821988,0.5,0.5082016403280656,-0.014456393555656977,170.3726086037477,1239.0662263357174,1221.1537973262853,-17.912429009432117,84.6273913962523,83.38238959826995
25.41,244.0,167.436175899953,14.9,UGC12506,57.29,157.33,0.0,2343.0145611963794,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,3,0.35,3.051303838917132,3.1335603483555743,-0.0822565094384422,-0.729332997691046,-0.09838847810095501,0.85,0.9937863077841552,0.1739417300910994,0.3478834601821988,0.5,0.5082016403280656,-0.014456393555656977,166.22150836347606,1103.3007870916965,1087.3510367032327,-15.949750388463826,77.77849163652394,76.56382410004699
27.05,244.0,164.22317010702233,11.6,UGC12506,58.0,153.64,0.0,2200.9611829944547,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,3,0.35,3.051303838917132,3.1335603483555743,-0.0822565094384422,-0.729332997691046,-0.09838847810095501,0.85,0.9937863077841552,0.1739417300910994,0.3478834601821988,0.5,0.5082016403280656,-0.014456393555656977,163.0318113555807,997.0147726432529,982.6015347091181,-14.413237934134713,80.96818864441931,79.77682989297767
28.68,249.0,162.0728740412781,11.6,UGC12506,61.94,149.77,0.0,2161.8200836820083,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,3,0.35,3.051303838917132,3.1335603483555743,-0.0822565094384422,-0.729332997691046,-0.09838847810095501,0.85,0.9937863077841552,0.1739417300910994,0.3478834601821988,0.5,0.5082016403280656,-0.014456393555656977,160.89711463574147,915.886209902371,902.6457983998233,-13.240411502547659,88.10288536425853,86.92712595872189
31.96,249.0,158.29657766357425,11.6,UGC12506,67.21,143.32,0.0,1939.956195244055,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,4,0.35,3.020777148227713,3.1335603483555743,-0.11278320012786125,-1.0,-0.1345195157493649,0.85,0.9991308544888033,0.07949128836434037,0.15898257672868074,0.5,0.7049409881976395,-0.009081260371738344,157.5761721670788,784.0364987484354,776.9164591623547,-7.120039586080679,91.4238278329212,90.70342233642575
33.6,244.0,154.95305514897083,12.9,UGC12506,64.98,140.67,0.0,1771.904761904762,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,4,0.35,3.020777148227713,3.1335603483555743,-0.11278320012786125,-1.0,-0.1345195157493649,0.85,0.9991308544888033,0.07949128836434037,0.15898257672868074,0.5,0.7049409881976395,-0.009081260371738344,154.24786597637024,714.5967053571427,708.1072666150081,-6.489438742134553,89.75213402362976,89.04694485102917
35.24,239.0,151.39043067512557,16.2,UGC12506,62.25,138.0,0.0,1620.9137343927357,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,4,0.35,3.020777148227713,3.1335603483555743,-0.11278320012786125,-1.0,-0.1345195157493649,0.85,0.9991308544888033,0.07949128836434037,0.15898257672868074,0.5,0.7049409881976395,-0.009081260371738344,150.70145495635188,650.3706725312145,644.4644871158159,-5.906185415398568,88.29854504364812,87.60956932487443
36.88,238.0,148.93430095179554,18.4,UGC12506,61.64,135.58,0.0,1535.9002169197397,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,4,0.35,3.020777148227713,3.1335603483555743,-0.11278320012786125,-1.0,-0.1345195157493649,0.85,0.9991308544888033,0.07949128836434037,0.15898257672868074,0.5,0.7049409881976395,-0.009081260371738344,148.25650304481607,601.4486442516269,595.986732512949,-5.461911738677941,89.74349695518393,89.06569904820446
40.16,237.0,146.86702999652442,23.0,UGC12506,64.98,131.71,0.0,1398.6304780876494,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,5,0.35,3.0371957802237537,3.1335603483555743,-0.0963645681318206,-0.8544230703027844,-0.11512478803544512,0.85,0.9998784275285302,0.13326362590259805,0.2665272518051961,0.5,0.9016803360672134,-0.013039069297521444,145.90638354678728,537.0997136454184,530.096433259517,-7.003280385901462,91.09361645321272,90.13297000347558
41.8,228.0,145.3176358877339,14.0,UGC12506,64.88,130.03,0.0,1243.6363636363635,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,5,0.35,3.0371957802237537,3.1335603483555743,-0.0963645681318206,-0.8544230703027844,-0.11512478803544512,0.85,0.9998784275285302,0.13326362590259805,0.2665272518051961,0.5,0.9016803360672134,-0.013039069297521444,144.36712391099516,505.19653827751216,498.6092456060438,-6.587292671468333,83.63287608900484,82.6823641122661
43.44,233.0,144.56442508445846,16.9,UGC12506,63.87,129.69,0.0,1249.7467771639042,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,5,0.35,3.0371957802237537,3.1335603483555743,-0.0963645681318206,-0.8544230703027844,-0.11512478803544512,0.85,0.9998784275285302,0.13326362590259805,0.2665272518051961,0.5,0.9016803360672134,-0.013039069297521444,143.6188398042294,481.0974447513813,474.8243818304076,-6.2730629209737,89.3811601957706,88.43557491554154
45.08,233.0,145.48456034919994,13.7,UGC12506,64.47,130.42,0.0,1204.2812777284828,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,5,0.35,3.0371957802237537,3.1335603483555743,-0.0963645681318206,-0.8544230703027844,-0.11512478803544512,0.85,0.9998784275285302,0.13326362590259805,0.2665272518051961,0.5,0.9016803360672134,-0.013039069297521444,144.53295653182627,469.5154680567879,463.39342333253734,-6.122044724250543,88.46704346817373,87.51543965080006
46.71,230.0,141.73603987694875,11.6,UGC12506,69.03,123.79,0.0,1132.5198030400345,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,5,0.35,3.0371957802237537,3.1335603483555743,-0.0963645681318206,-0.8544230703027844,-0.11512478803544512,0.85,0.9998784275285302,0.13326362590259805,0.2665272518051961,0.5,0.9016803360672134,-0.013039069297521444,140.8089548564999,430.0814600727897,424.47359811132145,-5.607861961468245,89.1910451435001,88.26396012305125
48.35,226.0,141.77505633925875,11.6,UGC12506,76.21,119.55,0.0,1056.380558428128,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,5,0.35,3.0371957802237537,3.1335603483555743,-0.0963645681318206,-0.8544230703027844,-0.11512478803544512,0.85,0.9998784275285302,0.13326362590259805,0.2665272518051961,0.5,0.9016803360672134,-0.013039069297521444,140.8477161149973,415.7221633919337,410.30153329495073,-5.420630096982961,85.1522838850027,84.22494366074125
