r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,d_i,d_gal_mean,sigma_i,sigma_norm,sigma_desc_i,beta_i,psi_i,omega_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,tau_i,v_desc_kms,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,g_transform_km2s2_per_kpc,rotation_residual_desc_kms,rotation_residual_bar_only_kms
4.39,79.2,42.21027836913659,3.69,UGC08490,24.74,34.2,0.0,1428.8473804100229,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,3,0.35,3.0024067301227553,3.0897602462848472,-0.08735351616209197,-1.0,-0.10444195917326128,0.85,0.6493616750483071,0.009928149481661059,0.019856298963322118,0.5,0.516256157635468,-0.0005723331433959917,42.19819746966308,405.8559453302962,405.62366052133933,-0.23228480895687653,37.001802530336924,36.989721630863414
4.74,79.2,40.773468088942344,3.69,UGC08490,24.74,32.41,0.0,1323.3417721518988,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,3,0.35,3.0024067301227553,3.0897602462848472,-0.08735351616209197,-1.0,-0.10444195917326128,0.85,0.6493616750483071,0.009928149481661059,0.019856298963322118,0.5,0.516256157635468,-0.0005723331433959917,40.76179841538888,350.733270042194,350.5325337672573,-0.2007362749367303,38.43820158461112,38.42653191105766
5.08,78.8,39.16477243646387,3.69,UGC08490,23.87,31.05,0.0,1222.3307086614172,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,3,0.35,3.0024067301227553,3.0897602462848472,-0.08735351616209197,-1.0,-0.10444195917326128,0.85,0.6493616750483071,0.009928149481661059,0.019856298963322118,0.5,0.516256157635468,-0.0005723331433959917,39.153563183718134,301.94476377952753,301.7719507837418,-0.1728129957857618,39.64643681628186,39.63522756353613
5.41,78.5,37.26605157512666,3.69,UGC08490,22.31,29.85,0.0,1139.0480591497228,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,3,0.35,3.0024067301227553,3.0897602462848472,-0.08735351616209197,-1.0,-0.10444195917326128,0.85,0.6493616750483071,0.009928149481661059,0.019856298963322118,0.5,0.516256157635468,-0.0005723331433959917,37.255385750587045,256.70214417744916,256.5552250323557,-0.14691914509347725,41.244614249412955,41.23394842487334
5.75,80.1,36.600875672584664,3.69,UGC08490,22.6,28.79,0.0,1115.8278260869563,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,3,0.35,3.0024067301227553,3.0897602462848472,-0.08735351616209197,-1.0,-0.10444195917326128,0.85,0.6493616750483071,0.009928149481661059,0.019856298963322118,0.5,0.516256157635468,-0.0005723331433959917,36.59040022639651,232.97810434782605,232.84476325702224,-0.1333410908038104,43.50959977360348,43.49912432741533
6.42,80.1,35.44658657755355,3.69,UGC08490,22.99,26.98,0.0,999.3785046728972,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,4,0.35,3.007303632011123,3.0897602462848472,-0.08245661427372442,-0.9439415594985217,-0.09862627379262141,0.85,0.7663661189958557,0.02952421163445761,0.05904842326891522,0.5,0.7162561576354679,-0.0018968201614873571,35.412952720600515,195.71035825545167,195.33913090210083,-0.37122735335083235,44.68704727939948,44.65341342244644
6.77,80.1,34.84153412236608,3.69,UGC08490,22.99,26.18,0.0,947.711964549483,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,4,0.35,3.007303632011123,3.0897602462848472,-0.08245661427372442,-0.9439415594985217,-0.09862627379262141,0.85,0.7663661189958557,0.02952421163445761,0.05904842326891522,0.5,0.7162561576354679,-0.0018968201614873571,34.8084743756361,179.31056129985225,178.9704414120111,-0.3401198878411549,45.29152562436389,45.25846587763392
7.11,79.8,34.18422004375703,3.69,UGC08490,22.8,25.47,0.0,895.6455696202531,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,4,0.35,3.007303632011123,3.0897602462848472,-0.08245661427372442,-0.9439415594985217,-0.09862627379262141,0.85,0.7663661189958557,0.02952421163445761,0.05904842326891522,0.5,0.7162561576354679,-0.0018968201614873571,34.15178399622711,164.3545569620253,164.04280592474743,-0.31175103727787246,45.64821600377289,45.61577995624297
7.44,79.8,34.435581888505965,3.69,UGC08490,23.87,24.82,0.0,855.9193548387096,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,4,0.35,3.007303632011123,3.0897602462848472,-0.08245661427372442,-0.9439415594985217,-0.09862627379262141,0.85,0.7663661189958557,0.02952421163445761,0.05904842326891522,0.5,0.7162561576354679,-0.0018968201614873571,34.402907333713536,159.38297043010755,159.0806495983979,-0.3023208317096362,45.39709266628646,45.36441811149403
7.78,79.5,34.13930286341535,3.69,UGC08490,24.06,24.22,0.0,812.3714652956298,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,4,0.35,3.007303632011123,3.0897602462848472,-0.08245661427372442,-0.9439415594985217,-0.09862627379262141,0.85,0.7663661189958557,0.02952421163445761,0.05904842326891522,0.5,0.7162561576354679,-0.0018968201614873571,34.10690943601234,149.80616966580973,149.5220143028724,-0.28415536293732657,45.39309056398766,45.36069713658465
8.46,78.8,32.696645087837375,3.69,UGC08490,23.09,23.15,0.0,733.9763593380613,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,5,0.35,3.0045148145633256,3.0897602462848472,-0.08524543172152166,-0.9758672056582293,-0.10193919622872749,0.85,0.8444829644519944,0.018462242905947692,0.036924485811895384,0.5,0.9167487684729063,-0.0013509382066007136,32.67455205019506,126.36768321513001,126.19696828379506,-0.17071493133495608,46.125447949804936,46.10335491216262
8.8,77.9,32.5522180503879,3.69,UGC08490,23.38,22.65,0.0,689.5920454545455,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,5,0.35,3.0045148145633256,3.0897602462848472,-0.08524543172152166,-0.9758672056582293,-0.10193919622872749,0.85,0.8444829644519944,0.018462242905947692,0.036924485811895384,0.5,0.9167487684729063,-0.0013509382066007136,32.53022260171737,120.41442045454541,120.25174801332767,-0.16267244121773672,45.369777398282636,45.347781949612106
9.13,77.2,31.829610428027546,3.69,UGC08490,22.8,22.21,0.0,652.775465498357,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,5,0.35,3.0045148145633256,3.0897602462848472,-0.08524543172152166,-0.9758672056582293,-0.10193919622872749,0.85,0.8444829644519944,0.018462242905947692,0.036924485811895384,0.5,0.9167487684729063,-0.0013509382066007136,31.808103243439113,110.96649507119385,110.8165861933496,-0.1499088778442541,45.39189675656089,45.37038957197245
9.47,77.6,31.114115767606187,3.69,UGC08490,22.21,21.79,0.0,635.8775079197464,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,5,0.35,3.0045148145633256,3.0897602462848472,-0.08524543172152166,-0.9758672056582293,-0.10193919622872749,0.85,0.8444829644519944,0.018462242905947692,0.036924485811895384,0.5,0.9167487684729063,-0.0013509382066007136,31.093092040890056,102.22684266103484,102.08874051354387,-0.13810214749096872,46.50690795910994,46.48588423239381
9.77,76.6,30.863068544783424,3.69,UGC08490,22.21,21.43,0.0,600.5690890481064,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,5,0.35,3.0045148145633256,3.0897602462848472,-0.08524543172152166,-0.9758672056582293,-0.10193919622872749,0.85,0.8444829644519944,0.018462242905947692,0.036924485811895384,0.5,0.9167487684729063,-0.0013509382066007136,30.842214450019714,97.49529170931423,97.36358159478044,-0.13171011453378867,45.757785549980284,45.73693145521657
10.15,77.6,30.777426793024787,3.69,UGC08490,22.5,21.0,0.0,593.2768472906403,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,5,0.35,3.0045148145633256,3.0897602462848472,-0.08524543172152166,-0.9758672056582293,-0.10193919622872749,0.85,0.8444829644519944,0.018462242905947692,0.036924485811895384,0.5,0.9167487684729063,-0.0013509382066007136,30.75663056616894,93.32512315270935,93.19904667820666,-0.1260764745026961,46.84336943383106,46.82257320697521
