r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,mean_dw_pert,mean_sigma,mean_beta,r_scale,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms
3.85,113.0,108.53059706829222,7.32,NGC3198,0.36,108.53,0.0,3316.6233766233768,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,2,2.0158175600775765,0.03456793801686109,0.843443535370595,0.0503854980944376,0.042497322644180824,0.2251097060521115,10009.154791874646,0.01554774782691588,0.009802708952509231,0.9546847746568521,4.925440448033024,0.5182582609305294,0.9802708953509232,1.9701761792136097,1.0,10009.154791874646,152.0093029535493,24.191647657221797,111.19409299225912,1.8059070077408848,4.469402931707776
4.17,117.0,115.52000043282548,5.21,NGC3198,1.52,115.51,0.0,3282.73381294964,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,2,2.0158175600775765,0.03456793801686109,0.843443535370595,0.0503854980944376,0.042497322644180824,0.2251097060521115,10009.154791874646,0.01554774782691588,0.009802708952509231,0.9546847746568521,4.925440448033024,0.5182582609305294,0.9802708953509232,1.9701761792136097,1.0,10009.154791874646,129.5744925227579,23.244905545514708,117.83546212333492,-0.8354621233349206,1.4799995671745165
4.5,119.0,120.54909788131971,5.67,NGC3198,3.07,120.51,0.0,3146.8888888888887,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,2,2.0158175600775765,0.03456793801686109,0.843443535370595,0.0503854980944376,0.042497322644180824,0.2251097060521115,10009.154791874646,0.01554774782691588,0.009802708952509231,0.9546847746568521,4.925440448033024,0.5182582609305294,0.9802708953509232,1.9701761792136097,1.0,10009.154791874646,111.2670564458758,22.376365969621634,122.60826543918824,-3.6082654391882443,-1.5490978813197103
4.82,127.0,125.50543135657517,5.39,NGC3198,4.63,125.42,0.0,3346.265560165975,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,2,2.0158175600775765,0.03456793801686109,0.843443535370595,0.0503854980944376,0.042497322644180824,0.2251097060521115,10009.154791874646,0.01554774782691588,0.009802708952509231,0.9546847746568521,4.925440448033024,0.5182582609305294,0.9802708953509232,1.9701761792136097,1.0,10009.154791874646,96.98343231990602,21.62082662115274,127.35412613567709,-0.3541261356770917,1.4945686434248273
5.15,132.0,129.5399567701024,4.34,NGC3198,6.02,129.4,0.0,3383.3009708737864,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,2,2.0158175600775765,0.03456793801686109,0.843443535370595,0.0503854980944376,0.042497322644180824,0.2251097060521115,10009.154791874646,0.01554774782691588,0.009802708952509231,0.9546847746568521,4.925440448033024,0.5182582609305294,0.9802708953509232,1.9701761792136097,1.0,10009.154791874646,84.952696504062,20.91665334119967,131.2177838061439,0.782216193856101,2.460043229897593
5.78,137.0,136.70281123663844,0.89,NGC3198,8.31,136.45,0.0,3247.2318339100343,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,3,2.0073184714798185,0.008499088597758053,0.9590023489274985,0.01581756007757651,0.015169077268697697,0.30489905248546134,10009.154791874646,0.01554774782691588,0.009802708952509231,0.9546847746568521,4.925440448033024,0.5182582609305294,0.9802708953509232,1.9701761792136097,1.0,10009.154791874646,91.34773925787809,22.978031528190908,138.62051988400034,-1.6205198840003447,0.29718876336156086
6.1,140.0,139.73059686410846,2.84,NGC3198,9.46,139.41,0.0,3213.1147540983607,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,3,2.0073184714798185,0.008499088597758053,0.9590023489274985,0.01581756007757651,0.015169077268697697,0.30489905248546134,10009.154791874646,0.01554774782691588,0.009802708952509231,0.9546847746568521,4.925440448033024,0.5182582609305294,0.9802708953509232,1.9701761792136097,1.0,10009.154791874646,82.01509842039492,22.367210384051226,141.50947600908006,-1.5094760090800605,0.26940313589153675
6.43,142.0,142.2462463476629,0.88,NGC3198,10.61,141.85,0.0,3135.9253499222395,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,3,2.0073184714798185,0.008499088597758053,0.9590023489274985,0.01581756007757651,0.015169077268697697,0.30489905248546134,10009.154791874646,0.01554774782691588,0.009802708952509231,0.9546847746568521,4.925440448033024,0.5182582609305294,0.9802708953509232,1.9701761792136097,1.0,10009.154791874646,73.81277526908748,21.785686699763048,143.9048669954572,-1.904866995457212,-0.24624634766288978
6.74,144.0,142.80586577588468,1.23,NGC3198,11.77,142.32,0.0,3076.557863501484,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,3,2.0073184714798185,0.008499088597758053,0.9590023489274985,0.01581756007757651,0.015169077268697697,0.30489905248546134,10009.154791874646,0.01554774782691588,0.009802708952509231,0.9546847746568521,4.925440448033024,0.5182582609305294,0.9802708953509232,1.9701761792136097,1.0,10009.154791874646,67.17902359409025,21.278783306950807,144.38248480693272,-0.38248480693272313,1.1941342241153166
7.06,146.0,141.5263950646663,1.57,NGC3198,12.87,140.94,0.0,3019.263456090652,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,3,2.0073184714798185,0.008499088597758053,0.9590023489274985,0.01581756007757651,0.015169077268697697,0.30489905248546134,10009.154791874646,0.01554774782691588,0.009802708952509231,0.9546847746568521,4.925440448033024,0.5182582609305294,0.9802708953509232,1.9701761792136097,1.0,10009.154791874646,61.227154784624204,20.790952666471224,143.04539214102442,2.954607858975578,4.473604935333697
8.04,147.0,136.66636199153032,3.0,NGC3198,16.39,135.68,0.0,2687.6865671641795,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,3,2.0073184714798185,0.008499088597758053,0.9590023489274985,0.01581756007757651,0.015169077268697697,0.30489905248546134,10009.154791874646,0.01554774782691588,0.009802708952509231,0.9546847746568521,4.925440448033024,0.5182582609305294,0.9802708953509232,1.9701761792136097,1.0,10009.154791874646,47.2108025207126,19.482680828534075,138.04806899144418,8.951931008555817,10.333638008469677
9.04,148.0,132.3148706684173,3.0,NGC3198,20.03,130.79,0.0,2423.0088495575224,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,3,2.0073184714798185,0.008499088597758053,0.9590023489274985,0.01581756007757651,0.015169077268697697,0.30489905248546134,10009.154791874646,0.01554774782691588,0.009802708952509231,0.9546847746568521,4.925440448033024,0.5182582609305294,0.9802708953509232,1.9701761792136097,1.0,10009.154791874646,37.34363757223176,18.373526707003617,133.58447321321808,14.415526786781925,15.685129331582687
10.04,152.0,130.27030513513046,2.0,NGC3198,23.68,128.1,0.0,2301.1952191235064,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,3,2.0073184714798185,0.008499088597758053,0.9590023489274985,0.01581756007757651,0.015169077268697697,0.30489905248546134,10009.154791874646,0.01554774782691588,0.009802708952509231,0.9546847746568521,4.925440448033024,0.5182582609305294,0.9802708953509232,1.9701761792136097,1.0,10009.154791874646,30.275132658835727,17.434515533696676,131.43178737236556,20.568212627634438,21.729694864869543
12.05,156.0,128.5558730669276,2.0,NGC3198,30.11,124.98,0.0,2019.585062240664,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,4,2.0028452561508554,0.004473215328963054,0.9782083882602596,0.007318471479818456,0.007158990190801889,0.40548286466622785,10009.154791874646,0.01554774782691588,0.009802708952509231,0.9546847746568521,4.925440448033024,0.5182582609305294,0.9802708953509232,1.9701761792136097,1.0,10009.154791874646,27.950901381842822,18.35233940540568,129.85923479541688,26.14076520458312,27.444126933072397
14.05,157.0,123.04960300626736,2.0,NGC3198,34.48,118.12,0.0,1754.377224199288,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,4,2.0028452561508554,0.004473215328963054,0.9782083882602596,0.007318471479818456,0.007158990190801889,0.40548286466622785,10009.154791874646,0.01554774782691588,0.009802708952509231,0.9546847746568521,4.925440448033024,0.5182582609305294,0.9802708953509232,1.9701761792136097,1.0,10009.154791874646,20.559723194473385,16.996002791313934,124.21782847434724,32.78217152565276,33.95039699373264
16.07,153.0,114.18718535807773,2.0,NGC3198,36.43,108.22,0.0,1456.6894835096452,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,4,2.0028452561508554,0.004473215328963054,0.9782083882602596,0.007318471479818456,0.007158990190801889,0.40548286466622785,10009.154791874646,0.01554774782691588,0.009802708952509231,0.9546847746568521,4.925440448033024,0.5182582609305294,0.9802708953509232,1.9701761792136097,1.0,10009.154791874646,15.71586024698661,15.891943687575626,115.28775812795162,37.71224187204838,38.81281464192227
