r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,delta_sigma_i,beta_i,rho_struct_proxy_i,delta_m_struct_msun,M_struct_i_msun,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms,r_scale,L_static
3.85,113.0,108.53059706829222,7.32,NGC3198,0.36,108.53,0.0,3316.6233766233768,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,2,2.0205990946269816,0.05046975572649881,0.7799029608086534,3.184203953322496,6829995378.858768,10720851274.781672,3110.7718978729113,109.43706779154269,154.12774671294818,-41.12774671294818,4.469402931707776,4.925440448033024,0.20302752830954443
4.17,117.0,115.52000043282548,5.21,NGC3198,1.52,115.51,0.0,3282.73381294964,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,2,2.0205990946269816,0.05046975572649881,0.7799029608086534,3.184203953322496,6829995378.858768,10720851274.781672,2651.6580379564684,105.15423918358438,156.2123059117894,-39.2123059117894,1.4799995671745165,4.925440448033024,0.20302752830954443
4.5,119.0,120.54909788131971,5.67,NGC3198,3.07,120.51,0.0,3146.8888888888887,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,2,2.0205990946269816,0.05046975572649881,0.7799029608086534,3.184203953322496,6829995378.858768,10720851274.781672,2277.008220060308,101.22517962577979,157.4122675977682,-38.41226759776819,-1.5490978813197103,4.925440448033024,0.20302752830954443
4.82,127.0,125.50543135657517,5.39,NGC3198,4.63,125.42,0.0,3346.265560165975,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,2,2.0205990946269816,0.05046975572649881,0.7799029608086534,3.184203953322496,6829995378.858768,10720851274.781672,1984.7031067053438,97.80730532184064,159.11593972421417,-32.11593972421417,1.4945686434248273,4.925440448033024,0.20302752830954443
5.15,132.0,129.5399567701024,4.34,NGC3198,6.02,129.4,0.0,3383.3009708737864,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,2,2.0205990946269816,0.05046975572649881,0.7799029608086534,3.184203953322496,6829995378.858768,10720851274.781672,1738.5018929671496,94.62179848629395,160.41784548104621,-28.417845481046214,2.460043229897593,4.925440448033024,0.20302752830954443
5.78,137.0,136.70281123663844,0.89,NGC3198,8.31,136.45,0.0,3247.2318339100343,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,3,2.009199993354531,0.011399101272450807,0.9454014806341198,3.8164766905589893,37127205929.90658,47848057204.68825,6159.833685905811,188.68979491359775,233.00535896098094,-96.00535896098094,0.29718876336156086,4.925440448033024,0.20302752830954443
6.1,140.0,139.73059686410846,2.84,NGC3198,9.46,139.41,0.0,3213.1147540983607,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,3,2.009199993354531,0.011399101272450807,0.9454014806341198,3.8164766905589893,37127205929.90658,47848057204.68825,5530.50759774834,183.67388585823755,230.78287641474807,-90.78287641474807,0.26940313589153675,4.925440448033024,0.20302752830954443
6.43,142.0,142.2462463476629,0.88,NGC3198,10.61,141.85,0.0,3135.9253499222395,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,3,2.009199993354531,0.011399101272450807,0.9454014806341198,3.8164766905589893,37127205929.90658,47848057204.68825,4977.4019942536015,178.89856014806452,228.55784699513308,-86.55784699513308,-0.24624634766288978,4.925440448033024,0.20302752830954443
6.74,144.0,142.80586577588468,1.23,NGC3198,11.77,142.32,0.0,3076.557863501484,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,3,2.009199993354531,0.011399101272450807,0.9454014806341198,3.8164766905589893,37127205929.90658,47848057204.68825,4530.069554900891,174.73599743622378,225.66830548402672,-81.66830548402672,1.1941342241153166,4.925440448033024,0.20302752830954443
7.06,146.0,141.5263950646663,1.57,NGC3198,12.87,140.94,0.0,3019.263456090652,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,3,2.009199993354531,0.011399101272450807,0.9454014806341198,3.8164766905589893,37127205929.90658,47848057204.68825,4128.718385353701,170.73005535229328,221.76219763656098,-75.76219763656098,4.473604935333697,4.925440448033024,0.20302752830954443
8.04,147.0,136.66636199153032,3.0,NGC3198,16.39,135.68,0.0,2687.6865671641795,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,3,2.009199993354531,0.011399101272450807,0.9454014806341198,3.8164766905589893,37127205929.90658,47848057204.68825,3183.55652880213,159.9868572463661,210.41266357225064,-63.412663572250636,10.333638008469677,4.925440448033024,0.20302752830954443
9.04,148.0,132.3148706684173,3.0,NGC3198,20.03,130.79,0.0,2423.0088495575224,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,3,2.009199993354531,0.011399101272450807,0.9454014806341198,3.8164766905589893,37127205929.90658,47848057204.68825,2518.185984026448,150.8787635673062,200.67791681099115,-52.67791681099115,15.685129331582687,4.925440448033024,0.20302752830954443
10.04,152.0,130.27030513513046,2.0,NGC3198,23.68,128.1,0.0,2301.1952191235064,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,3,2.009199993354531,0.011399101272450807,0.9454014806341198,3.8164766905589893,37127205929.90658,47848057204.68825,2041.536917193931,143.16784083245463,193.56493238349518,-41.564932383495176,21.729694864869543,4.925440448033024,0.20302752830954443
12.05,156.0,128.5558730669276,2.0,NGC3198,30.11,124.98,0.0,2019.585062240664,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,4,2.0034626632795995,0.005737330074931268,0.972136669800972,3.9020230629556045,229973934582.20807,277821991786.8963,8229.110261160655,314.8980448446543,340.12849211288653,-184.12849211288653,27.444126933072397,4.925440448033024,0.20302752830954443
14.05,157.0,123.04960300626736,2.0,NGC3198,34.48,118.12,0.0,1754.377224199288,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,4,2.0034626632795995,0.005737330074931268,0.972136669800972,3.9020230629556045,229973934582.20807,277821991786.8963,6053.050912203138,291.62538524012973,316.5226218083853,-159.52262180838528,33.95039699373264,4.925440448033024,0.20302752830954443
16.07,153.0,114.18718535807773,2.0,NGC3198,36.43,108.22,0.0,1456.6894835096452,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,4,2.0034626632795995,0.005737330074931268,0.972136669800972,3.9020230629556045,229973934582.20807,277821991786.8963,4626.954424641804,272.6814214500023,295.6245438118996,-142.62454381189963,38.81281464192227,4.925440448033024,0.20302752830954443
18.13,153.0,107.92139546910983,2.0,NGC3198,37.76,101.1,0.0,1291.1748483177057,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,4,2.0034626632795995,0.005737330074931268,0.972136669800972,3.9020230629556045,229973934582.20807,277821991786.8963,3635.2255914070997,256.7228855638132,278.4845912653171,-125.48459126531708,45.078604530890175,4.925440448033024,0.20302752830954443
20.05,154.0,104.30430911520388,2.0,NGC3198,39.83,96.4,0.0,1182.8428927680798,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,4,2.0034626632795995,0.005737330074931268,0.972136669800972,3.9020230629556045,229973934582.20807,277821991786.8963,2972.338188683354,244.1216514017166,265.4708450717352,-111.4708450717352,49.69569088479612,4.925440448033024,0.20302752830954443
22.12,153.0,100.28798532227079,2.0,NGC3198,40.92,91.56,0.0,1058.273056057866,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,4,2.0034626632795995,0.005737330074931268,0.972136669800972,3.9020230629556045,229973934582.20807,277821991786.8963,2442.062248609794,232.41862433817272,253.13256791501297,-100.13256791501297,52.712014677729215,4.925440448033024,0.20302752830954443
24.03,150.0,96.53472846597747,2.0,NGC3198,41.77,87.03,0.0,936.3295880149813,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,4,2.0034626632795995,0.005737330074931268,0.972136669800972,3.9020230629556045,229973934582.20807,277821991786.8963,2069.2808263082507,222.99062369567756,242.98924267585852,-92.98924267585852,53.465271534022534,4.925440448033024,0.20302752830954443
28.16,148.0,91.1731961708045,2.0,NGC3198,45.41,79.06,0.0,777.8409090909091,NGC3198,NGC3198,Bizyaev_2014,,False,unique_to_2014,PGC2269711,,EON_154.800_45.738,PGC2269711,PGC2269711,154.799942,45.737778,r,4.92,0.03,2.1,0.12,0.426829268292683,2.3428571428571425,20.77,0.12,0.036,15.34,0.19,SB,13211.0,PGC2269711,NED,thick_like,PGC2269711,PGC2269711,PGC2269711,154.799942,45.737778,PGC2269711,PGC2269711,NED,,True,coord_review,NGC3198,53.0,0.2259867764128791,Bizyaev_2014,0.35,5,2.001637386519448,0.0018252767601514286,0.9910499998561274,3.970693584103317,502117192501.5895,779939184288.4858,4230.1502537980405,345.13914751437983,356.9784066956331,-208.9784066956331,56.8268038291955,4.925440448033024,0.20302752830954443
